,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/form\902c970f-5284-48f3-87e2-a49955bc14bc.tiff,0.13807531380753138,0.02590797940797941,0,0,0.6666666666666666
1,./DANE/train_set/form\90440fa4-a7ea-4f86-96f7-bbfe72008705.tiff,0.10843373493975904,0.008065976714100906,0,0,0.5
2,./DANE/train_set/form\91a52fd0-df28-446d-b35b-fabe75ce9fa6.tiff,0.08333333333333333,0.2744602122015915,2,2,1.0
3,./DANE/train_set/form\9247e6ba-b034-4cc7-9b53-95b4dce610e8.tiff,0.08888888888888889,0.7025271883289125,1,1,1.0
4,./DANE/train_set/form\9256c655-8292-42c0-854d-a3fb534c289b.tiff,0.2222222222222222,0.009629388816644994,1,0,0.0
5,./DANE/train_set/form\92b13c60-93f6-4c2b-b906-45cf8f96791f.tiff,0.0958904109589041,0.052546975546975544,2,2,0.6666666666666666
6,./DANE/train_set/form\92cceb41-6405-4085-a1a2-92b9cd5ade25.tiff,0.16022099447513813,0.01784788029925187,0,0,0.5
7,./DANE/train_set/form\934aa154-a002-477e-85ec-f278951c9cdc.tiff,0.12037037037037036,0.014927718832891247,0,0,1.0
8,./DANE/train_set/form\93db6753-4e5e-4343-ac79-54c37b359e34.tiff,0.08256880733944955,0.6553879310344828,1,1,1.0
9,./DANE/train_set/form\958fbf22-ef8e-46cb-af23-d3af3fdc7e5a.tiff,0.10294117647058823,0.025972148541114057,1,0,1.0
10,./DANE/train_set/form\96ab4dff-94fa-428f-91b7-b6b3c1a3abe6.tiff,0.22413793103448276,0.8545527670527671,1,1,0.5
11,./DANE/train_set/form\96fb4845-deea-4d75-872c-98d7a816d7c8.tiff,0.0944206008583691,0.0527244094488189,3,2,1.0
12,./DANE/train_set/form\970fa348-663c-4690-8754-afeccc6c102a.tiff,0.2222222222222222,0.27656697612732095,4,4,0.5
13,./DANE/train_set/form\97bdf766-c366-4120-a67b-459208ee8e4f.tiff,0.18691588785046728,0.8084974193548388,2,2,0.6666666666666666
14,./DANE/train_set/form\9807fe93-30d5-422b-8844-fd16529c8e7d.tiff,0.12376237623762376,0.03236273209549072,1,0,1.0
15,./DANE/train_set/form\9921d3c5-c0bd-4714-a9a8-f70f7ce39d5f.tiff,0.12299465240641712,0.3796339522546419,4,4,1.0
16,./DANE/train_set/form\99824ee7-b5a3-4902-8726-c13be37a3202.tiff,0.08376963350785341,0.056607427055702916,2,2,1.0
17,./DANE/train_set/form\998d2cb1-0d73-4476-8cf7-20d4863385ec.tiff,0.06818181818181818,0.39841114058355437,4,4,1.0
18,./DANE/train_set/form\9a2ad4ca-8a45-4c2d-9910-c088f37e5e76.tiff,0.13613861386138615,0.7512942307692307,1,1,1.0
19,./DANE/train_set/form\9a82b01b-7a82-4ad4-9491-16d29b9c0c7c.tiff,0.13178294573643412,0.5995083207261724,1,1,0.6666666666666666
20,./DANE/train_set/form\9aee082e-1677-48b6-a537-5edd8710ce3c.tiff,0.09389671361502347,0.024006631299734748,0,0,1.0
21,./DANE/train_set/form\9b2b4060-1ce9-4f78-a511-df2702d6adff.tiff,0.16872427983539096,0.03451892950391645,1,1,1.0
22,./DANE/train_set/form\9bf0375b-a0b7-4d9a-af0f-7c683304bf2a.tiff,0.16455696202531644,0.017239821882951655,1,1,1.0
23,./DANE/train_set/form\9bf6f5e7-edd2-4ea8-95a3-74cb6d0b3eff.tiff,0.10810810810810811,0.06147542043984476,1,0,0.6666666666666666
24,./DANE/train_set/form\9ca8f766-d063-47a1-bb99-dda28cb32863.tiff,0.03288201160541586,0.11609716859716859,0,0,0.6666666666666666
25,./DANE/train_set/form\9cafa768-0e84-4804-8ac9-f675b5b98fce.tiff,0.14795918367346939,0.23876525198938992,2,2,1.0
26,./DANE/train_set/form\9f419725-d728-466f-a858-9fdeb61e1332.tiff,0.17037037037037037,0.4477526439482961,1,1,0.6666666666666666
27,./DANE/train_set/form\9f6e10c6-a6a6-4d78-b424-68f88461272d.tiff,0.16279069767441862,0.49100994694960215,7,6,1.0
28,./DANE/train_set/form\9f73db5d-36e7-4f4d-927b-08ccdc0c1316.tiff,0.17785234899328858,0.4662123552123552,4,2,0.6666666666666666
29,./DANE/train_set/form\9f982212-b4fc-4d60-ba44-708b671ffbf9.tiff,0.06315789473684211,0.024491379310344827,1,0,1.0
30,./DANE/train_set/form\9fe573dd-63a1-46e7-af1e-681ecbe6450a.tiff,0.09944751381215469,0.2490862290862291,5,3,0.6666666666666666
31,./DANE/train_set/form\9fe84ebc-4ed6-49b1-9333-ae717c195622.tiff,0.07462686567164178,0.07335212201591512,1,1,1.0
32,./DANE/train_set/form\9ff6edbb-8f4e-4ee7-b14b-86b94d7cb0c0.tiff,0.17796610169491525,0.0489946949602122,1,0,1.0
33,./DANE/train_set/form\a0076a25-dbfe-4533-819f-e560a09a833e.tiff,0.11948051948051948,0.582524375,1,1,1.0
34,./DANE/train_set/form\a08075a8-502f-497f-83c2-aa0c0288b48c.tiff,0.031413612565445025,0.036960212201591514,0,0,1.0
35,./DANE/train_set/form\a22e8177-07e2-468c-9f4a-b3ddb1f33577.tiff,0.12169312169312169,0.04256167108753316,1,1,1.0
36,./DANE/train_set/form\a2ed41a0-03e1-40a5-bfd6-391b13681335.tiff,0.09259259259259259,0.0653103448275862,1,1,1.0
37,./DANE/train_set/form\a3a82965-0480-4671-91e1-8c4238cbb1b5.tiff,0.14136125654450263,0.1796107427055703,3,2,1.0
38,./DANE/train_set/form\a3b085e9-8095-44a6-b4b1-f05efea40f51.tiff,0.13333333333333333,0.014220159151193634,0,0,0.75
39,./DANE/train_set/form\a44e5895-eee8-4ba1-9459-10eba4102abc.tiff,0.09745762711864407,0.04262135278514589,1,1,1.0
40,./DANE/train_set/form\a4c85cd9-b3b9-4f37-a0f4-75d9765ea7f8.tiff,0.12429378531073447,0.07239844760672703,1,1,0.5
41,./DANE/train_set/form\a567fabf-ee08-48bb-a09b-9d6b4ec2b136.tiff,0.2,0.45476458885941645,1,1,0.75
42,./DANE/train_set/form\a573f534-e900-4a39-9f0d-81a88c8d9a36.tiff,0.05485232067510549,0.0406525198938992,0,0,1.0
43,./DANE/train_set/form\a63f5b0e-def4-40b8-876d-44a32efeb100.tiff,0.07024793388429752,0.04373143236074271,1,0,1.0
44,./DANE/train_set/form\a6d556d6-35f2-48d3-86ad-4046409522b8.tiff,0.09424083769633508,0.23991246684350132,3,2,1.0
45,./DANE/train_set/form\a74e933e-56b6-4df6-90ad-07d775b22779.tiff,0.10610932475884244,0.23483526383526385,2,1,0.6666666666666666
