,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/budget\c4c2b822-cb4d-4ed3-9e77-0fd2aa577d75.tiff,0.07424593967517401,0.06374212598425197,2,1,1.0
1,./DANE/train_set/budget\c4fdde25-4243-4dba-9153-87b75e507ad3.tiff,0.07903780068728522,0.0257446949602122,0,0,1.0
2,./DANE/train_set/budget\c517c379-9e46-4c7f-b03f-a890241c9945.tiff,0.17391304347826086,0.020319628647214854,1,1,0.75
3,./DANE/train_set/budget\c56ca177-d525-408a-b810-d87aad88fff1.tiff,0.1259259259259259,0.01778988326848249,0,0,0.5
4,./DANE/train_set/budget\c5738c1d-9fee-43c4-8a8d-59d52970f36d.tiff,0.1287758346581876,0.024430607187112763,0,0,0.6666666666666666
5,./DANE/train_set/budget\c5bfcd44-c795-4540-8f3d-23486f1ba096.tiff,0.09268292682926829,0.023789171974522294,0,0,0.6666666666666666
6,./DANE/train_set/budget\c61a1167-44ed-40e4-b90c-6b678056a3a2.tiff,0.045454545454545456,0.025390583554376657,0,0,1.0
7,./DANE/train_set/budget\c735225c-0a7c-49a6-b08e-7a8f0144319d.tiff,0.05521472392638037,0.061924300254452926,1,1,1.0
8,./DANE/train_set/budget\c75cc911-6cee-4aae-8814-40bbeaa17e2d.tiff,0.14423076923076922,0.01911509900990099,0,0,1.0
9,./DANE/train_set/budget\c7817d00-bd5f-41db-bd6b-dc1fcfe2fd82.tiff,0.21875,0.020616666666666665,0,0,0.75
10,./DANE/train_set/budget\c7c07a35-e372-4768-ae20-02ee46c9cd01.tiff,0.03409090909090909,0.015256926952141057,0,0,1.0
11,./DANE/train_set/budget\c7e2ac15-a5a3-46e0-a8c9-7c420553352e.tiff,0.1328125,0.3037017654476671,2,2,0.6666666666666666
12,./DANE/train_set/budget\c8170d9c-ced5-4e8d-b841-438c0668c5e4.tiff,0.040229885057471264,0.02884416445623342,0,0,1.0
13,./DANE/train_set/budget\c84e2178-f941-4218-9139-f040db24afc6.tiff,0.06285714285714286,0.021967824967824966,0,0,0.6666666666666666
14,./DANE/train_set/budget\c8620bdc-a96f-4a0b-9268-c2f4bb6740c4.tiff,0.11627906976744186,0.04036245110821382,0,0,0.6666666666666666
15,./DANE/train_set/budget\c87ab4d7-145c-46f9-97c9-be4e377ad928.tiff,0.06198347107438017,0.04755503978779841,0,0,0.75
16,./DANE/train_set/budget\c8893d84-3b13-4993-a847-d76196e704f8.tiff,0.08588957055214724,0.01669305019305019,0,0,0.6666666666666666
17,./DANE/train_set/budget\c8af2213-01e5-4f04-a5d7-84248277ad08.tiff,0.1282051282051282,0.02693380462724936,0,0,0.5
18,./DANE/train_set/budget\c98c7ca6-cc6b-4fac-8368-775d8e9f54cd.tiff,0.09848484848484848,0.01932421875,0,0,1.0
19,./DANE/train_set/budget\c9dfb4a6-a77e-4461-bef9-80a29604b1f2.tiff,0.18055555555555555,0.4661121794871795,4,4,0.5
20,./DANE/train_set/budget\ca652cce-15ba-4d55-969c-8193f5910768.tiff,0.17318435754189945,0.01967253948967193,0,0,0.6666666666666666
21,./DANE/train_set/budget\caa68885-ee53-4117-b936-d4eeac8aa871.tiff,0.10869565217391304,0.02719164456233422,1,1,1.0
22,./DANE/train_set/budget\cbb5cb4a-c962-4120-8398-2ccd41879c0f.tiff,0.046511627906976744,0.02467838196286472,0,0,0.75
23,./DANE/train_set/budget\cc040d3a-1de1-495d-8bff-f2a4ed5d3df7.tiff,0.13577023498694518,0.062421270718232044,2,1,1.0
24,./DANE/train_set/budget\cc23d5cd-80d2-4698-9b45-fac9a14294c2.tiff,0.09523809523809523,0.02017703045685279,0,0,0.75
25,./DANE/train_set/budget\cc387f6f-509c-4c72-b6d7-e3bdc1d9d479.tiff,0.06944444444444445,0.026641246684350132,0,0,1.0
26,./DANE/train_set/budget\cc8009d4-b27f-408d-b0d9-dec327874daf.tiff,0.015151515151515152,0.15496587926509187,2,2,1.0
27,./DANE/train_set/budget\ccce85b1-75bb-4fc4-945a-09e8837237bf.tiff,0.1619047619047619,0.6022104247104247,1,1,0.6666666666666666
28,./DANE/train_set/budget\cd2d6198-613b-479b-89c6-9e0c5e2d57c6.tiff,0.0502283105022831,0.02993717277486911,0,0,1.0
29,./DANE/train_set/budget\cd68b790-aa74-4725-9b33-6f84de876952.tiff,0.07608695652173914,0.018449602122015914,0,0,1.0
30,./DANE/train_set/budget\cdafac7e-af12-4a3a-9220-ec5a3e642f24.tiff,0.05614973262032086,0.02806366047745358,0,0,1.0
31,./DANE/train_set/budget\ceea4473-7b98-4a9e-9ed6-2d0af3a4fb8d.tiff,0.20689655172413793,0.01578448275862069,0,0,0.75
32,./DANE/train_set/budget\cefd0fae-99f4-4c8d-83a9-0170ed2e0c37.tiff,0.09608540925266904,0.03153305785123967,0,0,0.6666666666666666
33,./DANE/train_set/budget\d11b55c8-f8e3-42f3-8793-f2542ff532d1.tiff,0.03608247422680412,0.034825224071702944,0,0,0.6666666666666666
34,./DANE/train_set/budget\d165e968-aa90-4661-b0ec-1b19d58da0e3.tiff,0.23792270531400966,0.5717924403183023,2,1,1.0
35,./DANE/train_set/budget\d1dd37b1-66dc-4aff-87cf-f046942bc570.tiff,0.23076923076923078,0.0041710875331564985,0,0,0.5
36,./DANE/train_set/budget\d209b36d-35be-4ad9-9c08-6bcd0b2d8514.tiff,0.11195445920303605,0.196618700265252,4,4,1.0
37,./DANE/train_set/budget\d24ecb0d-2f06-40ed-aac4-e58c9410183d.tiff,0.046511627906976744,0.02155083655083655,0,0,0.6666666666666666
38,./DANE/train_set/budget\d2d0b77b-0f41-4cef-ae5e-d596808aceae.tiff,0.09561752988047809,0.044626657824933684,2,0,1.0
39,./DANE/train_set/budget\d392901f-ecd5-499c-a917-8c4efccd6d21.tiff,0.07142857142857142,0.008592838196286472,0,0,0.5
40,./DANE/train_set/budget\d3ea9215-c1b4-4a97-bb05-3cb670878190.tiff,0.2192513368983957,0.3493958885941645,1,1,1.0
41,./DANE/train_set/budget\d4484f16-bc9b-4e9b-ad24-655f634005d8.tiff,0.17465753424657535,0.22862732095490715,2,2,1.0
42,./DANE/train_set/budget\d4535481-e0d2-4d08-9600-a4af40b7508a.tiff,0.10429447852760736,0.11690343074968233,3,3,0.3333333333333333
43,./DANE/train_set/budget\d555945c-0d74-4800-b712-87aaa4b94da3.tiff,0.02912621359223301,0.03265493827160494,0,0,1.0
44,./DANE/train_set/budget\d56ed934-22ea-4497-946c-6e31f3eab10d.tiff,0.16883116883116883,0.01053050397877984,0,0,0.75
45,./DANE/train_set/budget\d57a366b-9388-4adf-a502-0f24a492b60c.tiff,0.1735159817351598,0.016862732095490718,0,0,1.0
46,./DANE/train_set/budget\d5825378-f942-4f89-b8b6-e35e3735db6d.tiff,0.14857142857142858,0.018406498673740054,0,0,1.0
47,./DANE/train_set/budget\d597788c-0fac-450a-accf-5d02dffb139f.tiff,0.24914675767918087,0.40179907161803713,1,1,1.0
48,./DANE/train_set/budget\d60b6c76-e2c3-4ea7-b07a-83ae4ff35a30.tiff,0.23076923076923078,0.10059880636604775,0,0,0.5
49,./DANE/train_set/budget\d707bf9d-cd1c-480b-a6f0-1511aa79cfbb.tiff,0.07692307692307693,0.012327168367346939,0,0,0.75
50,./DANE/train_set/budget\d72828cc-2809-4e7d-ba77-0ed676b712c0.tiff,0.18382352941176472,0.5982712628865979,3,3,1.0
51,./DANE/train_set/budget\d72846b2-e5cc-4313-9e3e-1513d0646113.tiff,0.05167173252279635,0.02869488188976378,1,1,1.0
52,./DANE/train_set/budget\d7667a34-e2aa-4fab-8629-ab337cb13323.tiff,0.14453125,0.04671992481203008,0,0,1.0
