,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/questionnaire\2cb6365a-0838-4896-bf23-7ad659614a43.tiff,0.06358381502890173,0.011861596009975063,0,0,0.75
1,./DANE/train_set/questionnaire\2d36ff43-5592-4f2a-9738-6191e95fb7be.tiff,0.07874015748031496,0.03775331564986737,1,1,1.0
2,./DANE/train_set/questionnaire\2de54e0f-670c-476d-bb8c-f9d34104495e.tiff,0.11052631578947368,0.06976312419974391,2,2,0.6666666666666666
3,./DANE/train_set/questionnaire\2e0fb784-0f12-43c3-9fbf-c7737e92e9a7.tiff,0.13793103448275862,0.025450928381962865,1,1,1.0
4,./DANE/train_set/questionnaire\2e442c49-da8a-4358-b986-f9840fce0e96.tiff,0.1102514506769826,0.035694960212201594,0,0,1.0
5,./DANE/train_set/questionnaire\2f80ef0a-5ff7-483f-913c-8bdecead50f2.tiff,0.046460176991150445,0.08927453580901856,1,0,1.0
6,./DANE/train_set/questionnaire\2f85a57e-0eaa-42e4-900e-393fb6787239.tiff,0.2222222222222222,0.04923753280839895,3,3,0.25
7,./DANE/train_set/questionnaire\2f92a835-2db6-455e-9015-f73d6d7e05c2.tiff,0.08133971291866028,0.021656657963446475,0,0,1.0
8,./DANE/train_set/questionnaire\31252617-f88f-4079-bb84-ae0026b13b75.tiff,0.10714285714285714,0.06291891891891892,0,0,0.6666666666666666
9,./DANE/train_set/questionnaire\3176901d-a319-4710-aca8-760449c3a854.tiff,0.06890130353817504,0.05628713527851459,0,0,1.0
10,./DANE/train_set/questionnaire\31d43bbd-ac1f-4c9d-a199-27ae661afd70.tiff,0.08302583025830258,0.03614058355437666,0,0,1.0
11,./DANE/train_set/questionnaire\321a045c-7386-4fb4-a595-f04db21c2805.tiff,0.08064516129032258,0.0094588772845953,0,0,1.0
12,./DANE/train_set/questionnaire\33254420-aa76-4eaf-9b92-ad5a4b6654d5.tiff,0.1245136186770428,0.094999343832021,1,1,1.0
13,./DANE/train_set/questionnaire\333a9f13-47f3-44ce-9790-61c7c7eb61a9.tiff,0.1088560885608856,0.13016797900262467,2,2,1.0
14,./DANE/train_set/questionnaire\3362fa8e-1f53-419b-b517-fb3e919197c6.tiff,0.07662835249042145,0.09326246719160106,1,1,1.0
15,./DANE/train_set/questionnaire\33c1b5ef-5ef0-4310-af01-7ab9df862990.tiff,0.24752475247524752,0.07927799227799227,6,6,0.5
16,./DANE/train_set/questionnaire\33cfe13b-7587-41a7-a3cd-00be3e3c80eb.tiff,0.05785123966942149,0.055960875331564984,2,2,1.0
17,./DANE/train_set/questionnaire\34050141-5d8d-4870-adce-f20a78429e38.tiff,0.06720430107526881,0.05789190981432361,0,0,1.0
18,./DANE/train_set/questionnaire\34327912-401d-4f79-babd-e38611773661.tiff,0.06832298136645963,0.029248687664041994,0,0,1.0
19,./DANE/train_set/questionnaire\34b3e60e-e9fb-47de-9a1e-6ab27a8cfc91.tiff,0.11063829787234042,0.03766277561608301,2,2,0.6666666666666666
20,./DANE/train_set/questionnaire\34f2e963-dedc-4440-b44d-85c1d5b0fc94.tiff,0.20754716981132076,0.010164294954721863,1,1,0.6666666666666666
21,./DANE/train_set/questionnaire\34f4d3b0-f9ef-4ba1-be3a-417ec31d444f.tiff,0.03557312252964427,0.030982758620689655,0,0,1.0
22,./DANE/train_set/questionnaire\352915f4-7adf-4576-abd9-1b92a68c01b9.tiff,0.2,0.002851994851994852,0,0,0.5
23,./DANE/train_set/questionnaire\358182d4-99a9-4b93-a552-5b8b89b41e82.tiff,0.19004524886877827,0.1202446949602122,3,3,1.0
