,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/scientific_report\53b3f52e-2f58-4173-9966-9d59c55e6bf8.tiff,0.08108108108108109,0.026137065637065637,0,0,0.6666666666666666
1,./DANE/train_set/scientific_report\54f00c0c-7cde-4de9-8088-e8e944557392.tiff,0.12878787878787878,0.009685505319148937,0,0,1.0
2,./DANE/train_set/scientific_report\55116762-0a90-47f1-96bb-7fd13d957577.tiff,0.023696682464454975,0.046521045918367344,0,0,1.0
3,./DANE/train_set/scientific_report\5519c782-a24c-42c2-bd8c-4575474df24a.tiff,0.1459227467811159,0.036312741312741315,0,0,0.5
4,./DANE/train_set/scientific_report\55d39e9c-80b9-4f8b-8629-2378453b41be.tiff,0.04157043879907621,0.103223474801061,2,0,1.0
5,./DANE/train_set/scientific_report\565dd8c0-a6f7-4172-9f14-3188fecdf682.tiff,0.14285714285714285,0.02024602122015915,1,1,1.0
6,./DANE/train_set/scientific_report\56735145-c8ed-4496-b803-e2596e02ab41.tiff,0.24970828471411902,0.28949770290964777,8,7,0.6666666666666666
7,./DANE/train_set/scientific_report\5692c4c0-9d57-4fd0-bf1f-7af43478410b.tiff,0.047619047619047616,0.025875331564986736,0,0,0.75
8,./DANE/train_set/scientific_report\56adef62-0d67-4f5b-9689-a7de3ce6db8c.tiff,0.02280130293159609,0.021614058355437667,0,0,1.0
9,./DANE/train_set/scientific_report\576d857d-5efa-41b2-a46e-fb996a9467ec.tiff,0.18055555555555555,0.05780106100795756,3,1,1.0
10,./DANE/train_set/scientific_report\579b51e4-29f5-4d08-b480-8848ae04fc23.tiff,0.11320754716981132,0.010432183908045976,0,0,0.75
11,./DANE/train_set/scientific_report\57ba5e28-6e73-460e-80f9-0f9543b11ca6.tiff,0.07647058823529412,0.016125482625482624,0,0,0.6666666666666666
12,./DANE/train_set/scientific_report\582641bf-1a47-4228-a1b1-958bed700443.tiff,0.11864406779661017,0.812965250965251,1,1,0.5
13,./DANE/train_set/scientific_report\58370766-0a5e-4153-9b18-2685511aa2c3.tiff,0.0954356846473029,0.08295490716180372,2,1,1.0
14,./DANE/train_set/scientific_report\583891ef-aa4a-4338-bef3-9cfdfd3f1c07.tiff,0.024193548387096774,0.05503281853281853,0,0,0.6666666666666666
15,./DANE/train_set/scientific_report\58d8661a-4426-45f9-9e4c-4d1e16eb65a8.tiff,0.02608695652173913,0.04868766578249337,0,0,1.0
16,./DANE/train_set/scientific_report\58eff75a-77c2-4399-a5a3-fa1e600de1e9.tiff,0.12162162162162163,0.020413793103448277,1,0,1.0
17,./DANE/train_set/scientific_report\592af47d-ae82-4ee1-b531-a966869053b5.tiff,0.13636363636363635,0.607568211068211,1,1,0.16666666666666666
18,./DANE/train_set/scientific_report\5a561cf9-ea68-49ce-8af0-ee7d7a5cd4ac.tiff,0.13861386138613863,0.1279420199501247,4,3,1.0
19,./DANE/train_set/scientific_report\5a62f294-12ff-401e-a2f9-263cdeac35b3.tiff,0.07042253521126761,0.010490284974093263,0,0,0.5
20,./DANE/train_set/scientific_report\5c25054f-68fb-4393-b53f-2bd636ad34e2.tiff,0.13942307692307693,0.23638674388674388,4,4,0.6666666666666666
21,./DANE/train_set/scientific_report\5c2c253f-f4f9-4ff8-a9db-8a296a45b8e8.tiff,0.13385826771653545,0.5460070785070785,2,1,0.6666666666666666
22,./DANE/train_set/scientific_report\5c3ad6f7-60a9-42ce-989a-d482d7a49f52.tiff,0.08542713567839195,0.049955625,0,0,1.0
23,./DANE/train_set/scientific_report\5c82f003-3714-4c76-9e68-a06c7fd87d3f.tiff,0.18072289156626506,0.5701193633952255,4,4,1.0
