,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/budget\6543992d-215f-4803-8f5f-e2ecd5ab9ab7.tiff,0.20833333333333334,0.03533077905491699,0,0,0.6666666666666666
1,./DANE/train_set/budget\65582397-1249-4d29-96c0-a6d68fb2a259.tiff,0.164021164021164,0.1982241379310345,1,1,0.75
2,./DANE/train_set/budget\65618fed-5930-481e-8450-209363c096de.tiff,0.14646464646464646,0.028350192061459667,0,0,0.6666666666666666
3,./DANE/train_set/budget\6597dedf-bf42-4ae1-98ed-f6b9639df99f.tiff,0.03333333333333333,0.02959946949602122,0,0,1.0
4,./DANE/train_set/budget\65d2ad28-5b01-4740-8aa4-0e5869548b14.tiff,0.11428571428571428,0.022674403183023873,0,0,1.0
5,./DANE/train_set/budget\6759c32d-e82e-4484-9b40-395688ba4c2a.tiff,0.24957264957264957,0.3952314323607427,1,1,1.0
6,./DANE/train_set/budget\678131ea-700c-402b-935c-be86b613b7c4.tiff,0.08024691358024691,0.05643766578249337,1,0,1.0
7,./DANE/train_set/budget\681e4594-fecd-472a-b423-c32eba46eed1.tiff,0.13709677419354838,0.054764588859416444,0,0,1.0
8,./DANE/train_set/budget\6859d170-0b06-44e6-9a44-fe18db22909a.tiff,0.17088607594936708,0.07832818532818533,2,2,0.6666666666666666
9,./DANE/train_set/budget\68c8c14f-d39a-4d2e-b1b9-b288e6a2a1d3.tiff,0.0330188679245283,0.02421235521235521,0,0,0.6666666666666666
10,./DANE/train_set/budget\6995405d-805c-49cf-8d7a-fc7a8300ef9e.tiff,0.0,0.5434980106100796,1,1,1.0
11,./DANE/train_set/budget\6a01a691-acdd-47d1-bd8d-9121a0b8506a.tiff,0.19,0.00804033290653009,0,0,0.5
12,./DANE/train_set/budget\6a63b1ad-041c-45a4-9056-a8f71dadb184.tiff,0.08461538461538462,0.020321200510855682,0,0,0.6666666666666666
13,./DANE/train_set/budget\6b062075-9e60-4cd1-87dd-5b9c033f9a7e.tiff,0.15789473684210525,0.1949627727856226,4,3,0.6666666666666666
14,./DANE/train_set/budget\6b8bd741-78da-47d7-ad0b-9fb9cc567b6b.tiff,0.18421052631578946,0.010941644562334218,0,0,1.0
15,./DANE/train_set/budget\6bd1d862-929b-45a6-bd6e-1f042fac016a.tiff,0.06818181818181818,0.03615915119363395,0,0,1.0
