,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/specification\60d38f92-11de-4e3e-8b3d-2e03459ede27.tiff,0.05,0.052328828828828826,1,0,0.6666666666666666
1,./DANE/train_set/specification\611dbcad-4c84-4874-9d10-e23a5ef94cf6.tiff,0.08786610878661087,0.028698463508322662,0,0,0.6666666666666666
2,./DANE/train_set/specification\612dcbbc-d510-4e64-be36-8f027651e393.tiff,0.099601593625498,0.10290451612903226,4,2,0.6666666666666666
3,./DANE/train_set/specification\613f61e1-6680-4fe0-b4ab-5d30bf217a7f.tiff,0.0962962962962963,0.041595360824742265,1,1,0.75
4,./DANE/train_set/specification\617dd2d7-0bf0-4d7c-b178-e0580b8199bf.tiff,0.07417582417582418,0.03238129973474801,0,0,1.0
5,./DANE/train_set/specification\61eeb44b-2307-48bb-aa77-d0fa413e74a9.tiff,0.0696969696969697,0.07624354005167959,3,0,1.0
6,./DANE/train_set/specification\621928a8-5263-4c78-97df-2b3878439f32.tiff,0.10116731517509728,0.09767438867438867,1,1,0.5
7,./DANE/train_set/specification\62c21521-2fb8-4464-8df4-e8f834a45c5d.tiff,0.10666666666666667,0.013446194225721785,0,0,1.0
8,./DANE/train_set/specification\62e07ea5-0085-4d25-8535-855f0778b8f1.tiff,0.08664259927797834,0.07634615384615384,1,1,0.6666666666666666
9,./DANE/train_set/specification\63408372-17fb-4825-86f2-beca3b65aab4.tiff,0.06837606837606838,0.10011182519280205,1,1,1.0
10,./DANE/train_set/specification\63698c65-a47e-41d3-b2d7-ee92159aef14.tiff,0.06686046511627906,0.027304376657824935,0,0,1.0
11,./DANE/train_set/specification\63d70966-d91c-419e-a7e2-ba90234747ac.tiff,0.06637168141592921,0.023729551451187336,0,0,1.0
12,./DANE/train_set/specification\6752d951-80f3-4eef-9bf3-d136e37f9900.tiff,0.07236842105263158,0.026783819628647215,0,0,1.0
13,./DANE/train_set/specification\6891d91d-5830-4f1d-bb40-eca021423d90.tiff,0.13034623217922606,0.3227836593785961,3,3,0.6666666666666666
14,./DANE/train_set/specification\68b990f8-b620-4785-825b-c752d2a629c5.tiff,0.06201550387596899,0.05825862068965517,2,2,1.0
15,./DANE/train_set/specification\68efcea7-d7d0-4ea4-88cf-ed78bbdddefe.tiff,0.11717171717171718,0.10037931034482758,1,1,1.0
16,./DANE/train_set/specification\695a1a88-afe8-4727-8835-af4363049729.tiff,0.08974358974358974,0.04858815958815959,0,0,0.6666666666666666
17,./DANE/train_set/specification\698c477b-9051-4dd5-92b8-aab1176a1426.tiff,0.0746606334841629,0.04852941176470588,0,0,1.0
18,./DANE/train_set/specification\699b8fa0-3024-482b-b599-4ed6085ddd5b.tiff,0.029288702928870293,0.021888594164456234,0,0,1.0
19,./DANE/train_set/specification\6a229f92-990d-47d6-a054-7957ab5279b1.tiff,0.125,0.0730998727735369,0,0,1.0
20,./DANE/train_set/specification\6a259e14-68cc-491c-9cc9-5f109fdc99b0.tiff,0.06158357771260997,0.07025445292620865,0,0,1.0
21,./DANE/train_set/specification\6aac24e9-5e8b-4be9-bac2-a484326bcdad.tiff,0.10204081632653061,0.010887931034482759,0,0,0.75
22,./DANE/train_set/specification\6ab121da-c4e8-417d-8008-dc8196b8d05f.tiff,0.11350293542074363,0.6469684898929845,7,5,0.6666666666666666
23,./DANE/train_set/specification\6b53121c-229e-428d-84a9-e9091a1f5b31.tiff,0.13705583756345177,0.030549358974358974,1,0,0.75
24,./DANE/train_set/specification\6b77f810-9250-4a8d-8459-8ed9488d2c84.tiff,0.035830618892508145,0.11353217503217503,2,1,0.6666666666666666
25,./DANE/train_set/specification\6c58464d-c382-4115-b020-2171e185d19b.tiff,0.1646525679758308,0.24703846153846154,8,1,0.6666666666666666
26,./DANE/train_set/specification\6c63f6cb-2e88-4a8b-a05b-e5e18864fe35.tiff,0.12269938650306748,0.10952427821522309,5,2,1.0
27,./DANE/train_set/specification\6e5eac79-6780-45fc-923f-e2dc6f4ae500.tiff,0.16173120728929385,0.050549107142857146,1,0,1.0
28,./DANE/train_set/specification\6e86ce07-6918-4a14-be3d-3e72c0c3a879.tiff,0.056910569105691054,0.02050862068965517,0,0,1.0
29,./DANE/train_set/specification\6f107715-cd4f-44e5-9c7b-8f545a4623d5.tiff,0.12432432432432433,0.023689655172413792,0,0,1.0
30,./DANE/train_set/specification\70cd9484-0b31-4f52-a7a4-f28a8912cb3e.tiff,0.08173076923076923,0.13233834586466164,4,3,1.0
31,./DANE/train_set/specification\71aaae58-4a21-49b5-b6e8-e25873e616b7.tiff,0.04979253112033195,0.023177718832891245,0,0,1.0
32,./DANE/train_set/specification\71b8e688-7686-4155-b56f-b57da809fcfc.tiff,0.12307692307692308,0.07272972972972973,2,0,0.6666666666666666
33,./DANE/train_set/specification\71ea6472-2a10-4dfc-9ce3-1968e1e8a811.tiff,0.11486486486486487,0.09431753246753247,4,2,1.0
34,./DANE/train_set/specification\72059727-d7cf-4109-bf7c-c3c575b1bb10.tiff,0.0603448275862069,0.021127984084880636,0,0,1.0
35,./DANE/train_set/specification\72473a37-3860-4335-b114-f108d498e237.tiff,0.05099150141643059,0.029527188328912466,0,0,1.0
36,./DANE/train_set/specification\73644442-aacb-4d29-8a93-3ccbe1b9c4b0.tiff,0.15368852459016394,0.5609123711340206,3,3,1.0
37,./DANE/train_set/specification\750ca381-06aa-4b2f-b2ae-92121237c122.tiff,0.1634980988593156,0.7450754838709678,1,1,0.6666666666666666
38,./DANE/train_set/specification\7716e85e-1b08-4bb9-95cc-9f954717f1ef.tiff,0.08133971291866028,0.0856780205655527,1,1,1.0
39,./DANE/train_set/specification\795befb3-49da-44c7-b759-db827813ce1a.tiff,0.07749077490774908,0.022527188328912467,0,0,1.0
40,./DANE/train_set/specification\7963ae99-c8bf-4ed5-8a9d-9e0928a2bcc3.tiff,0.10375275938189846,0.2796053837342497,4,2,0.6666666666666666
41,./DANE/train_set/specification\7975c8a6-1cbd-41cc-be1b-fa328b262cf1.tiff,0.10248447204968944,0.025957559681697613,0,0,1.0
42,./DANE/train_set/specification\798a0101-30ca-4cb0-b400-41287b4fd7fd.tiff,0.1316348195329087,0.6021304347826087,5,5,1.0
43,./DANE/train_set/specification\7a0a0be7-717b-43a0-8c43-bd2500ab9f66.tiff,0.08433734939759036,0.05045688545688546,2,0,0.6666666666666666
44,./DANE/train_set/specification\7a9198ef-1f74-48ea-9cc9-8c46ae091259.tiff,0.08974358974358974,0.020220159151193635,0,0,1.0
45,./DANE/train_set/specification\7b06e80a-ca07-4065-80cb-efb95381ab05.tiff,0.10543130990415335,0.03979644495412844,1,0,1.0
46,./DANE/train_set/specification\7c1b360b-af40-479e-b9fd-0e6370d22e97.tiff,0.06282722513089005,0.054510939510939514,0,0,0.6666666666666666
47,./DANE/train_set/specification\7c580cc9-46ba-43c5-b9d8-54ac8faaaccb.tiff,0.13229571984435798,0.33286220472440947,2,2,1.0
48,./DANE/train_set/specification\7c606395-2a58-47d1-bc2c-0adb56db2f38.tiff,0.09477124183006536,0.0632263779527559,0,0,1.0
49,./DANE/train_set/specification\7c9ca9ee-b4ae-4d34-8b10-2cfb74e37eaf.tiff,0.11,0.027034017971758664,0,0,0.6666666666666666
50,./DANE/train_set/specification\7c9e4503-cbf4-4e42-bc80-a4c321d8ec8b.tiff,0.12064343163538874,0.035017374517374515,0,0,0.6666666666666666
51,./DANE/train_set/specification\7cbd603e-e67d-42f3-a431-2185cf4d8e99.tiff,0.07407407407407407,0.04288171355498721,1,1,1.0
52,./DANE/train_set/specification\7d482cf3-0b2f-42f6-bdbf-0c0264dff0ef.tiff,0.08102345415778252,0.0658108108108108,1,0,0.6666666666666666
