,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/questionnaire\e4f20da2-d398-4126-b1a8-f1143675e07a.tiff,0.12224448897795591,0.10221722846441948,6,1,0.6666666666666666
1,./DANE/train_set/questionnaire\e6c312ce-ef5b-4358-a0f6-b01820bc2b1b.tiff,0.04941860465116279,0.11097229381443299,4,3,1.0
2,./DANE/train_set/questionnaire\e70092ef-6ede-4edb-975b-368a2c8ffe42.tiff,0.052313883299798795,0.06774028497409326,0,0,1.0
3,./DANE/train_set/questionnaire\e7017c5a-4e6b-43dd-bd4e-df8254e81249.tiff,0.09923664122137404,0.05726716604244694,1,0,0.6666666666666666
4,./DANE/train_set/questionnaire\e7468d98-6f71-41fc-ae03-3608975876a0.tiff,0.2,0.8438569553805775,1,1,0.75
5,./DANE/train_set/questionnaire\e8f6d290-d57d-4d24-b0fa-5a2a0726e1b3.tiff,0.0847457627118644,0.049155835543766575,0,0,1.0
6,./DANE/train_set/questionnaire\e919ccfd-0067-4b93-95de-a966bedcac41.tiff,0.09318181818181819,0.13526246719160104,6,6,1.0
7,./DANE/train_set/questionnaire\e9b669c2-f5db-4cc4-b8b5-7dbc29ea853d.tiff,0.07551020408163266,0.01461003861003861,0,0,0.6666666666666666
8,./DANE/train_set/questionnaire\ea41ef0d-d08a-402d-a081-c34401da5e7f.tiff,0.10112359550561797,0.01740223097112861,0,0,1.0
9,./DANE/train_set/questionnaire\ec2cd60c-54ce-40a3-8e96-66b92e2e6026.tiff,0.08130081300813008,0.775645751633987,1,1,0.6666666666666666
10,./DANE/train_set/questionnaire\ec8d16de-f7e9-4145-a479-3550f1972829.tiff,0.09424920127795527,0.12205221932114882,8,5,1.0
11,./DANE/train_set/questionnaire\ec9554bc-c44d-489d-bcd1-907422514930.tiff,0.125,0.013579575596816976,0,0,0.75
12,./DANE/train_set/questionnaire\eca6c011-5266-4e22-ad8c-07d51b323439.tiff,0.1326530612244898,0.04675331564986737,2,1,0.5
13,./DANE/train_set/questionnaire\ecea881b-7d46-4b6d-8ac1-c38b64665459.tiff,0.06483790523690773,0.12719496021220159,3,2,1.0
14,./DANE/train_set/questionnaire\ed523789-ba7a-44ea-aa75-519c2e01af34.tiff,0.026446280991735537,0.07350518134715026,0,0,1.0
15,./DANE/train_set/questionnaire\ede02f2a-8c68-4a6b-a041-0bf3b98c9914.tiff,0.2,0.007885170603674541,0,0,0.25
16,./DANE/train_set/questionnaire\ee711411-9f95-4d4d-b760-1e44521c2701.tiff,0.1188118811881188,0.011655511811023622,0,0,0.75
17,./DANE/train_set/questionnaire\ee929894-4a3e-40f7-8e04-7f6ded319de6.tiff,0.22727272727272727,0.19052777777777777,2,2,0.75
18,./DANE/train_set/questionnaire\ee9cc5ce-ccf1-4d8b-bf42-0ab657e57188.tiff,0.0641025641025641,0.12696010296010296,8,2,0.3333333333333333
19,./DANE/train_set/questionnaire\eef44d9f-bbfd-4cd4-b141-a77bda63c6a0.tiff,0.20930232558139536,0.016960212201591513,0,0,0.75
20,./DANE/train_set/questionnaire\ef75f24c-02fb-4e03-9975-741c7b637d4c.tiff,0.1935483870967742,0.03197679045092838,2,2,1.0
21,./DANE/train_set/questionnaire\efb29910-c2d8-4198-b649-774d4972ca5a.tiff,0.08536585365853659,0.09375262467191602,5,1,1.0
22,./DANE/train_set/questionnaire\f09e1d94-a127-471b-b1cb-b2411d9a8efc.tiff,0.061895551257253385,0.03258867924528302,0,0,0.6666666666666666
23,./DANE/train_set/questionnaire\f0b898eb-2432-41a2-9887-4c957242d6ac.tiff,0.12154696132596685,0.08586936936936937,3,0,0.6666666666666666
24,./DANE/train_set/questionnaire\f1521d6f-d812-4a47-bb4d-1ae81cd50164.tiff,0.051470588235294115,0.2592857142857143,8,8,0.5
25,./DANE/train_set/questionnaire\f1a052ca-70b5-4d10-8d2b-2d6e49f833cb.tiff,0.23076923076923078,0.6867329472329472,1,1,0.6666666666666666
26,./DANE/train_set/questionnaire\f21a98b3-7676-4f3c-a4cd-3e671b392c9b.tiff,0.04456824512534819,0.061316976127320955,1,1,1.0
27,./DANE/train_set/questionnaire\f27756f9-eff2-4ffc-b27e-9144cb4abf97.tiff,0.10810810810810811,0.02916710875331565,0,0,1.0
28,./DANE/train_set/questionnaire\f3453935-507b-46fb-addd-2d76257da20b.tiff,0.10440835266821345,0.06348584298584299,1,0,0.6666666666666666
29,./DANE/train_set/questionnaire\f38f8c04-6519-4d3b-bb30-18cfecf0a425.tiff,0.10032362459546926,0.045677150192554555,0,0,0.6666666666666666
30,./DANE/train_set/questionnaire\f3ae54d2-81b6-4000-8f39-947248aa3619.tiff,0.1590909090909091,0.0046956521739130435,0,0,1.0
31,./DANE/train_set/questionnaire\f40dc06b-b035-429b-b8fe-f21a85b83c05.tiff,0.08857808857808858,0.07310079575596817,1,1,1.0
32,./DANE/train_set/questionnaire\f463e742-3bf7-4209-8341-5ceafe17ef0b.tiff,0.10476190476190476,0.020056430446194224,0,0,1.0
33,./DANE/train_set/questionnaire\f4f04cb0-1d4d-4dab-999e-413a1a28af93.tiff,0.12195121951219512,0.1670762599469496,2,2,1.0
34,./DANE/train_set/questionnaire\f57e89e5-ff70-41fb-8646-7ee5be6e7baa.tiff,0.06593406593406594,0.013481338481338482,0,0,0.6666666666666666
35,./DANE/train_set/questionnaire\f60832a3-f38e-43de-a457-e5d1cde6e279.tiff,0.06920415224913495,0.038043093270366,0,0,0.6666666666666666
36,./DANE/train_set/questionnaire\f62a5dc0-8106-4f9b-95e5-429e249f1970.tiff,0.19123505976095617,0.7693912466843501,1,1,1.0
37,./DANE/train_set/questionnaire\f757e2a3-7b5d-4f04-bc33-1dfba1271857.tiff,0.2222222222222222,0.11692913385826771,3,2,0.0
38,./DANE/train_set/questionnaire\f7911417-0c38-4226-915b-45591902cfad.tiff,0.11708860759493671,0.041968832891246685,0,0,1.0
39,./DANE/train_set/questionnaire\f809906e-1c2b-4a2c-9015-1255ae96db4b.tiff,0.0859375,0.02747480106100796,0,0,1.0
40,./DANE/train_set/questionnaire\f8d52852-786e-4f68-94cc-465d536a7edc.tiff,0.03951367781155015,0.09642042440318302,1,1,1.0
41,./DANE/train_set/questionnaire\f93156ba-205e-4e68-848a-48d0048f53d7.tiff,0.11764705882352941,0.11487565445026178,5,2,1.0
42,./DANE/train_set/questionnaire\f9c51f06-cc68-4595-b849-ca78fd26d049.tiff,0.07971014492753623,0.028552767052767054,0,0,0.6666666666666666
43,./DANE/train_set/questionnaire\f9fbb470-8763-4a36-9c34-8bbc7df3a5f4.tiff,0.026615969581749048,0.04963786279683377,1,0,1.0
44,./DANE/train_set/questionnaire\fa2f8e82-3c4e-4bdd-9a17-a99b152dfa72.tiff,0.12993039443155452,0.0525646830530401,1,0,0.6666666666666666
45,./DANE/train_set/questionnaire\fa842d2c-7b85-492d-9004-8a571027a306.tiff,0.1619047619047619,0.04620363408521303,0,0,1.0
46,./DANE/train_set/questionnaire\fa850dce-3a96-49c5-949a-ec4b68b929ad.tiff,0.05573770491803279,0.0371509186351706,0,0,1.0
47,./DANE/train_set/questionnaire\fb01d1b8-3370-496c-bea2-a0a01865f3d4.tiff,0.03284072249589491,0.06597944297082228,0,0,1.0
48,./DANE/train_set/questionnaire\fb620084-dc9c-47c5-8767-54ba93a75421.tiff,0.07547169811320754,0.05073872679045093,1,1,1.0
49,./DANE/train_set/questionnaire\fbe4780b-9d3b-4ecd-bc8a-0f472bc1042a.tiff,0.04941176470588235,0.04852895752895753,0,0,0.6666666666666666
50,./DANE/train_set/questionnaire\fc98d0f4-75b0-4616-a821-4fe597aff889.tiff,0.03785488958990536,0.04717307692307692,0,0,1.0
51,./DANE/train_set/questionnaire\fdb62754-097e-424a-a32c-1a3266ea8408.tiff,0.14507772020725387,0.025433171324422844,0,0,0.6666666666666666
52,./DANE/train_set/questionnaire\ffaed681-4fbe-4c45-9a1f-0462de63b9ae.tiff,0.08080808080808081,0.008955570291777189,0,0,1.0
53,./DANE/train_set/questionnaire\ffe73bd2-0a89-4c8e-a2a2-2313eb00725b.tiff,0.11705685618729098,0.07922715572715573,2,1,0.6666666666666666
54,./DANE/train_set/resume\047ad208-0e7c-4c85-9537-85696839f3e7.tiff,0.14492753623188406,0.015861146496815286,0,0,0.6666666666666666
55,./DANE/train_set/resume\05167a4e-28fb-4e87-b1ff-162f56f3c5ce.tiff,0.041666666666666664,0.1478866047745358,2,1,1.0
56,./DANE/train_set/resume\05894cec-0ba6-459e-aac4-d56599314922.tiff,0.04918032786885246,0.9576558355437665,1,1,1.0
57,./DANE/train_set/resume\05be959c-3429-45c8-9d85-5a9af19b8d48.tiff,0.06269592476489028,0.04110079575596817,0,0,1.0
58,./DANE/train_set/resume\06553c43-105f-48d5-ab4c-25bb9e1d71d1.tiff,0.03420523138832998,0.06950453955901427,0,0,0.6666666666666666
59,./DANE/train_set/resume\06bbbe37-edb9-439a-9506-dc500d7bd67c.tiff,0.027190332326283987,0.054840185676392574,0,0,1.0
60,./DANE/train_set/resume\06f2eb52-44fd-4b89-af03-9155b62d4c37.tiff,0.055865921787709494,0.053416445623342176,2,1,1.0
61,./DANE/train_set/resume\07107ce3-4762-49f8-bc82-18dced95946f.tiff,0.04182509505703422,0.16603183023872678,2,2,1.0
62,./DANE/train_set/resume\07e0b402-bf5c-4190-a1cf-b876c313d998.tiff,0.02711864406779661,0.0936604774535809,0,0,1.0
63,./DANE/train_set/resume\081520b9-5a79-40c6-9e22-d7d6f40d5a08.tiff,0.11029411764705882,0.03735875331564987,0,0,1.0
64,./DANE/train_set/resume\0939be46-192e-4c81-b669-57758bf8b895.tiff,0.028599605522682446,0.1397473474801061,2,1,1.0
65,./DANE/train_set/resume\0a532ca1-30cf-4993-a25d-150c9be6484b.tiff,0.05073649754500818,0.12560145888594165,2,1,1.0
66,./DANE/train_set/resume\0ad552ca-8272-42d4-a5b3-663c20998032.tiff,0.04585537918871252,0.05605172413793103,0,0,1.0
67,./DANE/train_set/resume\0b068486-50fe-4313-b841-e489215aabfd.tiff,0.05813953488372093,0.023887931034482758,0,0,0.5
68,./DANE/train_set/resume\0b264fe0-36f0-4e7a-b783-d02864854ca3.tiff,0.0673076923076923,0.06913660477453581,1,1,1.0
69,./DANE/train_set/resume\0b33b72f-261b-4de1-a851-68844277b9ed.tiff,0.1032258064516129,0.03172148541114058,0,0,1.0
70,./DANE/train_set/resume\0b8615a6-efa6-4035-af3f-e0ec0ec68db5.tiff,0.05048076923076923,0.06968832891246685,1,1,1.0
71,./DANE/train_set/resume\0bc44848-b2c1-46b4-99d5-62388f6234db.tiff,0.10576923076923077,0.05156631299734748,0,0,1.0
72,./DANE/train_set/resume\0bccfdce-ac6e-4f34-ae2c-a7c337fe1797.tiff,0.05211726384364821,0.0791107427055703,2,1,1.0
73,./DANE/train_set/resume\0c4f500a-d402-473c-95f0-ab3f54cf7c3e.tiff,0.022641509433962263,0.054477453580901856,0,0,1.0
74,./DANE/train_set/resume\0c7ee3aa-f16e-496f-b5fd-e80163b0c49e.tiff,0.038781163434903045,0.12666644562334217,1,1,1.0
75,./DANE/train_set/resume\0cf69a7e-0707-4c3d-a6e0-a98dc6f15f64.tiff,0.05253623188405797,0.09587864721485412,2,1,1.0
76,./DANE/train_set/resume\0cf8800e-8030-4712-a689-d0758704f3fa.tiff,0.09420289855072464,0.029021883289124667,0,0,1.0
77,./DANE/train_set/resume\0de50dcf-6984-43f1-90c8-0ee4245636e3.tiff,0.029023746701846966,0.16001724137931034,1,1,1.0
78,./DANE/train_set/resume\0e1cb7e7-1211-48f1-bf07-1145b0280541.tiff,0.06705539358600583,0.052076923076923076,0,0,1.0
79,./DANE/train_set/resume\0f66f516-3e3c-436b-a7a5-703a7229bae8.tiff,0.051075268817204304,0.07258753315649867,1,1,1.0
80,./DANE/train_set/resume\0f96e778-d7b1-4592-af74-0602e467a913.tiff,0.04860267314702309,0.15507824933687003,1,1,1.0
81,./DANE/train_set/resume\12781b76-4ffa-45d5-85b6-85e1756027c6.tiff,0.05442176870748299,0.23353978779840848,1,1,1.0
82,./DANE/train_set/resume\128f80a9-43a0-493a-8313-cc05d519d260.tiff,0.055666003976143144,0.06301458885941645,0,0,1.0
