,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/letter\5fff1ec6-13c0-4826-abe5-ca325d083a44.tiff,0.14912280701754385,0.006337406653088934,0,0,0.6666666666666666
1,./DANE/train_set/letter\60134f89-5783-4833-add5-c86c85ca3469.tiff,0.10810810810810811,0.03663320463320463,1,1,0.6666666666666666
2,./DANE/train_set/letter\61d3253a-9cf5-4899-b7e9-c731e8085ba6.tiff,0.1270718232044199,0.010592175066312997,0,0,1.0
3,./DANE/train_set/letter\6245d59a-cd8d-4a24-b765-671905633f27.tiff,0.07964601769911504,0.09848740053050398,1,1,1.0
4,./DANE/train_set/letter\631f3998-1bf4-42af-9c24-6554205df4c4.tiff,0.07407407407407407,0.04011553273427471,1,0,0.6666666666666666
5,./DANE/train_set/letter\632923b4-00ea-4b47-a817-4ec2fcbf7a35.tiff,0.07729468599033816,0.032473180076628354,0,0,0.6666666666666666
6,./DANE/train_set/letter\63cde473-3392-427e-bcae-1c1d67fbc159.tiff,0.07719298245614035,0.045048906048906046,0,0,0.6666666666666666
7,./DANE/train_set/letter\642ee9be-9f12-4c8d-9cf3-66a1753a57a2.tiff,0.07488986784140969,0.027881322957198442,2,2,0.6666666666666666
8,./DANE/train_set/letter\642f7e62-08d9-4bfa-9272-118ea71506d0.tiff,0.05555555555555555,0.051423076923076926,1,0,1.0
9,./DANE/train_set/letter\65613689-6c22-4974-86c9-1b939efb5b0f.tiff,0.05379746835443038,0.07057490396927017,2,1,0.6666666666666666
10,./DANE/train_set/letter\65a0722c-808c-4f4b-a464-6f6dec41d09e.tiff,0.05907172995780591,0.05561870026525199,2,0,1.0
11,./DANE/train_set/letter\665455f7-7545-4f95-afa6-3be27a7d9c91.tiff,0.09287925696594428,0.10236089238845145,3,3,1.0
12,./DANE/train_set/letter\66f79ebf-5394-4759-9e75-ea7822a57456.tiff,0.055384615384615386,0.04370052083333333,0,0,1.0
13,./DANE/train_set/letter\67b1a4c1-3a78-4008-9b33-bcc963696d97.tiff,0.09554140127388536,0.04383090185676393,2,2,1.0
14,./DANE/train_set/letter\6843ea49-319e-4a2f-805f-7fd3766fc4c3.tiff,0.16393442622950818,0.06827099737532809,3,2,0.5
15,./DANE/train_set/letter\689021d3-3848-47c4-88df-0a3525da5a46.tiff,0.10839160839160839,0.04295624195624195,1,1,0.6666666666666666
16,./DANE/train_set/letter\6901d702-4f2a-4093-86df-948c1c0a5ff0.tiff,0.08056872037914692,0.0322,1,1,0.6666666666666666
17,./DANE/train_set/letter\6933ae9d-dbcb-4c84-992a-17b18217cc83.tiff,0.1590909090909091,0.09103477690288714,3,2,1.0
18,./DANE/train_set/letter\698e4fa9-8678-428b-aebc-def0e5877c77.tiff,0.04597701149425287,0.03266709844559586,0,0,1.0
19,./DANE/train_set/letter\6a1ab25d-009a-4001-b645-ab3c3029b49b.tiff,0.03044496487119438,0.09695424403183024,0,0,1.0
20,./DANE/train_set/letter\6a2acae6-397f-41e0-8d56-8bd24dc248ea.tiff,0.022408963585434174,0.06953183023872679,1,0,1.0
21,./DANE/train_set/letter\6abd45d7-e4fe-4bb9-a072-86536ec779da.tiff,0.16842105263157894,0.06895424403183024,2,1,1.0
22,./DANE/train_set/letter\6b3d768e-f3b6-437a-af0e-26cfe43371f3.tiff,0.06201550387596899,0.0434555412371134,1,0,1.0
23,./DANE/train_set/letter\6ba00247-598a-4b98-a33a-236f1ad1a97c.tiff,0.05392156862745098,0.10349808917197452,2,1,0.6666666666666666
24,./DANE/train_set/letter\6ba20797-bbde-4b69-93af-0e254810c2dd.tiff,0.0627062706270627,0.053238186462324394,1,1,0.6666666666666666
25,./DANE/train_set/letter\6bfb3783-51e3-4bab-a956-423e4fe6f0ea.tiff,0.10526315789473684,0.01759469696969697,0,0,1.0
26,./DANE/train_set/letter\6c36f93f-3b24-4438-935d-58142dbcdec7.tiff,0.030120481927710843,0.036908488063660476,0,0,1.0
27,./DANE/train_set/letter\6c7c7f71-8d8a-4fb0-af18-3b79a288d2a5.tiff,0.10833333333333334,0.013768983268983268,0,0,0.6666666666666666
28,./DANE/train_set/letter\6d0b60ea-e351-43ee-b32e-9fb910ec89fc.tiff,0.037444933920704845,0.07172158365261813,2,1,0.6666666666666666
29,./DANE/train_set/letter\6d980a24-8fbc-4dda-afda-3c6203f73816.tiff,0.03260869565217391,0.05031218274111675,1,1,1.0
30,./DANE/train_set/letter\6dae0dcf-2c1d-45b1-8b90-b76c8e71b77e.tiff,0.06688963210702341,0.06819761273209549,2,2,1.0
31,./DANE/train_set/letter\6e108a42-64b8-428f-9f93-ecb679b8b155.tiff,0.0581039755351682,0.06090568475452196,1,1,1.0
32,./DANE/train_set/letter\6e1df9e6-b4a7-40d7-a78a-3f1d1a3930f1.tiff,0.06914893617021277,0.06380305039787798,1,1,1.0
33,./DANE/train_set/letter\6e1ee244-ccf0-4852-bd77-991dea45da87.tiff,0.1079136690647482,0.04287948717948718,2,2,1.0
34,./DANE/train_set/letter\6e425c4f-2c7e-48c2-8cdf-28e3f2584801.tiff,0.11643835616438356,0.04600063775510204,1,1,1.0
35,./DANE/train_set/letter\6e914249-5314-46c6-bf95-f30228fb2b83.tiff,0.08139534883720931,0.016435676392572943,1,1,0.75
36,./DANE/train_set/letter\6ec7f66a-a777-4da2-ae62-b9c646cfae4e.tiff,0.036211699164345405,0.04070931758530184,0,0,1.0
37,./DANE/train_set/letter\6f2e9fc8-dfe7-462e-b2ef-78bf2fbf1aeb.tiff,0.04827586206896552,0.07326522842639593,1,1,1.0
38,./DANE/train_set/letter\6f36e36d-fba3-4761-9145-56bf02ce2dae.tiff,0.06666666666666667,0.8497611548556431,1,1,0.75
39,./DANE/train_set/letter\6f802209-e96f-4770-8186-c58af7c9a8f7.tiff,0.02976190476190476,0.055750663129973475,0,0,1.0
40,./DANE/train_set/letter\7015e482-272a-4ede-960c-055db8386169.tiff,0.038288288288288286,0.09420013037809648,1,1,0.6666666666666666
41,./DANE/train_set/letter\70497bb9-1f3f-4209-b670-ca5a1c735fd5.tiff,0.0380952380952381,0.07958823529411764,1,1,1.0
42,./DANE/train_set/letter\70518028-dd5a-49bd-b703-3c805c816b13.tiff,0.03761755485893417,0.06450331564986737,1,0,1.0
43,./DANE/train_set/letter\706a6705-1454-4259-9514-4508cfa3c38b.tiff,0.0584958217270195,0.050415354330708664,0,0,1.0
44,./DANE/train_set/letter\70a96ad6-b7cd-4f05-be25-442996c06599.tiff,0.05,0.026530503978779842,0,0,1.0
45,./DANE/train_set/letter\70e9ee7e-81e7-444b-988b-17a0fb314ced.tiff,0.08745247148288973,0.17219098143236075,3,3,1.0
46,./DANE/train_set/letter\70ff8d36-e6b7-46e4-8db8-e72406b83141.tiff,0.044226044226044224,0.09767374005305039,2,0,1.0
47,./DANE/train_set/letter\7153bff1-f39c-4cd7-997c-c9999816d639.tiff,0.0975609756097561,0.0693448275862069,1,1,1.0
48,./DANE/train_set/letter\71b8ac76-662e-497a-afa8-7d234daba855.tiff,0.031423290203327174,0.06619893899204245,0,0,1.0
49,./DANE/train_set/letter\72203ecc-1b5c-4267-845e-0d91da23904f.tiff,0.056338028169014086,0.15985414012738852,4,2,0.6666666666666666
50,./DANE/train_set/letter\7261ee0c-a99e-46ee-ac73-963b110b22b4.tiff,0.044673539518900345,0.031722148541114055,0,0,1.0
51,./DANE/train_set/letter\7267779a-c360-4d8b-af28-9a6adeed9c57.tiff,0.02511415525114155,0.07935875331564987,1,1,1.0
52,./DANE/train_set/letter\72843d84-842b-4170-85c7-fae9b40898bc.tiff,0.06227106227106227,0.040406725888324876,1,1,1.0
53,./DANE/train_set/letter\730f18b5-25b8-4b9d-92f5-01ea5d0eb9e3.tiff,0.2222222222222222,0.5753366141732283,1,1,0.25
54,./DANE/train_set/letter\734c5798-5b2f-4ab0-ba77-e0b75c8f04c0.tiff,0.0610236220472441,0.07973474801061008,3,1,1.0
55,./DANE/train_set/letter\73cc9aea-b2ae-4acd-ac0b-809d4138d25b.tiff,0.04419889502762431,0.09683732660781841,2,2,0.6666666666666666
56,./DANE/train_set/letter\7423fa01-43e3-4cf7-90ec-fde072e05f67.tiff,0.125,0.11521128608923885,2,2,0.75
57,./DANE/train_set/letter\742fe831-381e-40b7-89ac-7f5936ea75b2.tiff,0.06620209059233449,0.06063757961783439,1,0,0.6666666666666666
58,./DANE/train_set/letter\744e06e1-7470-4cf6-83d7-85d8d3f158aa.tiff,0.0967741935483871,0.008804376657824934,0,0,1.0
59,./DANE/train_set/letter\74b7e218-fa12-499d-a291-4171c4dadf60.tiff,0.015424164524421594,0.08404310344827587,0,0,1.0
60,./DANE/train_set/letter\74b82455-0f87-4cd7-b133-d9ad35ca7ef9.tiff,0.03263403263403263,0.04621391076115486,0,0,1.0
61,./DANE/train_set/letter\74db9d95-4ccc-44d5-ab61-ba456464e9fb.tiff,0.12274368231046931,0.038415882352941175,1,1,1.0
62,./DANE/train_set/letter\75c9689f-9d3f-438d-a9c3-78f0e72e69ad.tiff,0.08641975308641975,0.0072900262467191605,0,0,1.0
63,./DANE/train_set/letter\763bd516-eb2b-4481-a8b1-74bc1c07a0a3.tiff,0.07333333333333333,0.050882,1,1,1.0
64,./DANE/train_set/letter\76da59c5-f9ac-49ff-9626-55137746bac1.tiff,0.040740740740740744,0.031337533156498676,0,0,1.0
65,./DANE/train_set/letter\772919e2-8ab2-49b0-9ef8-f89909d4e153.tiff,0.1036036036036036,0.026666023166023164,0,0,0.6666666666666666
66,./DANE/train_set/letter\7741abdf-1994-4da1-91a2-5d7a639b1644.tiff,0.04716981132075472,0.09131962864721485,3,3,1.0
67,./DANE/train_set/letter\78048421-db15-47c1-8475-b1ab9dd5317a.tiff,0.06930693069306931,0.07835344827586208,0,0,0.75
68,./DANE/train_set/letter\78d19007-7fe8-4a44-b34d-e28622ff4fa3.tiff,0.07894736842105263,0.020703580901856766,1,0,1.0
69,./DANE/train_set/letter\78ef4f6a-8d8c-4371-8838-8e5989567f41.tiff,0.030456852791878174,0.13816977611940298,1,1,1.0
70,./DANE/train_set/letter\799a8e05-7b51-4d93-b87b-99a670c03d91.tiff,0.05228758169934641,0.03733783783783784,0,0,0.6666666666666666
71,./DANE/train_set/letter\79dd76b3-93fe-44f3-9729-54583a790bc5.tiff,0.06484641638225255,0.10459842519685039,1,1,1.0
72,./DANE/train_set/letter\7ac484cb-014b-4b0e-b4ac-95f7f9d00202.tiff,0.08292682926829269,0.021306733167082294,0,0,1.0
73,./DANE/train_set/letter\7b01aedb-6fcc-4b5a-84b7-1f68b3c847fa.tiff,0.03968253968253968,0.04547885402455662,0,0,0.5
74,./DANE/train_set/letter\7b0b66a9-0def-4e21-a7ff-7bd40c73c604.tiff,0.05592105263157895,0.02638793103448276,0,0,1.0
75,./DANE/train_set/letter\7b1a0f69-6e4e-491a-be2f-79e9da421d40.tiff,0.03389830508474576,0.05184711779448622,0,0,1.0
76,./DANE/train_set/letter\7c0fc745-b0e9-46f8-9b69-27eeb8336656.tiff,0.06615776081424936,0.04545822281167109,2,2,1.0
77,./DANE/train_set/letter\7c6bc741-c3cc-4c46-ba0b-0f9685b5d6bf.tiff,0.2222222222222222,0.6997066929133858,1,1,0.0
78,./DANE/train_set/letter\7d304bcf-9c0a-48a6-a741-17d32868f517.tiff,0.05322128851540616,0.04312201591511936,0,0,1.0
79,./DANE/train_set/letter\7eb479a0-2bb8-43a2-9fa5-fba926b3dfbd.tiff,0.2,0.01483183568677792,2,0,0.3333333333333333
80,./DANE/train_set/letter\7f19d39e-9e22-4e8d-9835-9254721f7d63.tiff,0.07777777777777778,0.06783526383526384,0,0,0.6666666666666666
81,./DANE/train_set/letter\809a5fda-e1ff-4aae-a580-20643cab131b.tiff,0.1214574898785425,0.03466976127320955,1,0,1.0
82,./DANE/train_set/letter\8141c6b2-db7a-4881-b544-cabf3ceef6ba.tiff,0.10843373493975904,0.09744240506329115,6,4,1.0
83,./DANE/train_set/letter\81c4304d-803a-451a-802b-44a95db468de.tiff,0.08791208791208792,0.04489317889317889,1,1,0.6666666666666666
84,./DANE/train_set/letter\82030f4a-89b5-42dd-8902-9c320103db96.tiff,0.01818181818181818,0.019855643044619422,0,0,1.0
85,./DANE/train_set/letter\822287bb-a629-4c38-8288-579ef193bf14.tiff,0.06273062730627306,0.031395752895752894,0,0,0.6666666666666666
86,./DANE/train_set/letter\824271de-f5e7-4123-b26b-5d93a5811a36.tiff,0.07804878048780488,0.03027091377091377,0,0,0.6666666666666666
87,./DANE/train_set/letter\8274864f-7261-497d-95e7-52c8377331aa.tiff,0.0576271186440678,0.049163385826771655,1,1,1.0
88,./DANE/train_set/letter\8289b8d4-0e51-44bc-b281-f51a646c754b.tiff,0.09554140127388536,0.013664507772020726,0,0,1.0
89,./DANE/train_set/letter\82e0cec3-8bc9-4f10-8a4d-3947271c1cb3.tiff,0.06020066889632107,0.035536089238845145,0,0,1.0
90,./DANE/train_set/letter\83b2a2eb-2f9f-4be7-a418-bdbedc4271ca.tiff,0.0918918918918919,0.026161803713527852,0,0,1.0
91,./DANE/train_set/letter\840c3c12-7e10-41a8-8c8e-1d997929e7a2.tiff,0.08717948717948718,0.04310742705570292,1,1,1.0
92,./DANE/train_set/letter\84d06d93-084f-4933-91bc-f3f5fa88736b.tiff,0.05597964376590331,0.07651410256410257,1,1,1.0
93,./DANE/train_set/letter\8521e857-c393-4bcb-a8ec-701307b9b792.tiff,0.06188925081433225,0.054385941644562334,1,1,1.0
94,./DANE/train_set/letter\8537f711-8b3c-4a27-b3ed-ca53a85da417.tiff,0.04398148148148148,0.05553779840848806,1,1,1.0
95,./DANE/train_set/letter\85910995-7ceb-4219-96e1-3d8d1213ee1b.tiff,0.1,0.022161803713527852,1,0,1.0
96,./DANE/train_set/letter\85cd9b23-84b8-4534-8622-e64080cc2efd.tiff,0.06224066390041494,0.025617875647668393,0,0,1.0
97,./DANE/train_set/letter\86074473-c10b-4961-b1f5-a82ed6bf45b2.tiff,0.0898876404494382,0.027113899613899616,0,0,0.6666666666666666
98,./DANE/train_set/letter\863a3ea8-f349-42d2-a00d-9d5a8c286b66.tiff,0.04285714285714286,0.05670603674540682,1,1,1.0
99,./DANE/train_set/letter\86655b05-57c6-44c2-b7ec-e4c3e521dc2d.tiff,0.08148148148148149,0.0495053050397878,1,1,1.0
100,./DANE/train_set/letter\86917b5d-0cb0-464e-9543-05ec5326b772.tiff,0.1414141414141414,0.05633206590621039,3,2,0.6666666666666666
101,./DANE/train_set/letter\86a23693-ff2a-4fcd-8d9e-95fa6326cc29.tiff,0.06140350877192982,0.8678589238845145,1,1,1.0
102,./DANE/train_set/letter\86aab83f-e332-4770-8aa8-edfb27ef47bf.tiff,0.06334841628959276,0.06423761118170267,3,1,0.6666666666666666
103,./DANE/train_set/letter\86b6130b-1741-46b3-9349-a444107858ba.tiff,0.06545454545454546,0.043703631647211416,0,0,0.6666666666666666
104,./DANE/train_set/letter\8736e095-be9f-43ab-b5cd-4463601b0cb2.tiff,0.08783783783783784,0.17208687258687258,2,1,0.6666666666666666
105,./DANE/train_set/letter\88011833-d86f-4e9e-bee9-1467b090ab57.tiff,0.07641196013289037,0.04269694960212202,1,1,1.0
