,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/form\f14969b5-a604-408c-9050-c4685bbe50a4.tiff,0.10975609756097561,0.0205815649867374,1,1,1.0
1,./DANE/train_set/form\f1849152-ee01-4817-b15b-9e8c798cc7a4.tiff,0.08547008547008547,0.02918766578249337,1,0,1.0
2,./DANE/train_set/form\f192cedf-3f66-4495-98c3-23ce99b2e2b5.tiff,0.08666666666666667,0.015107326478149101,0,0,1.0
3,./DANE/train_set/form\f24de1d1-5246-4e8c-8972-aa8eb2f9dc4f.tiff,0.13991769547325103,0.6518738738738739,2,2,0.6666666666666666
4,./DANE/train_set/form\f51c7969-dd99-4162-a655-791c14db88d8.tiff,0.19215686274509805,0.5140079575596816,1,1,0.75
5,./DANE/train_set/form\f6999285-d861-41c4-aa46-843511b77459.tiff,0.10423452768729642,0.06219176319176319,0,0,0.6666666666666666
6,./DANE/train_set/form\f6d1462b-67da-42ad-af6f-2a5f752f4755.tiff,0.15606936416184972,0.38571794871794873,2,2,1.0
7,./DANE/train_set/form\f7483c8a-e214-43a9-8f4f-7421bf2b7d02.tiff,0.09621993127147767,0.5590305039787798,1,1,1.0
8,./DANE/train_set/form\f775310d-975c-4f0a-8a20-1db621d9a3f9.tiff,0.1588785046728972,0.3748549618320611,1,1,1.0
9,./DANE/train_set/form\f7c45f8c-b27e-4402-b714-b5ae265db863.tiff,0.155,0.05884549071618037,3,1,1.0
10,./DANE/train_set/form\f81ccc1b-5e26-494e-856f-60c30662dcab.tiff,0.11702127659574468,0.0668998673740053,2,1,1.0
11,./DANE/train_set/form\f906d3f0-a1ff-4fb7-8baf-8ba44df027cb.tiff,0.08098591549295775,0.12705968169761273,1,1,1.0
12,./DANE/train_set/form\f93e2b08-ca71-4081-86af-a3c975795ad6.tiff,0.0736196319018405,0.025988416988416987,0,0,0.6666666666666666
13,./DANE/train_set/form\f9c47453-b100-4713-b8cf-9cb58705299e.tiff,0.14506172839506173,0.22259880636604776,1,1,1.0
