,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/memo\7648b355-9bb5-4830-afb0-4cbe3ca40545.tiff,0.06774193548387097,0.03003477690288714,0,0,1.0
1,./DANE/train_set/memo\79681a02-d77b-4ec4-85af-b3703bc1c342.tiff,0.02962962962962963,0.05854177718832891,1,0,1.0
2,./DANE/train_set/memo\7a034858-e2cc-4b69-9639-521f2ffef243.tiff,0.06299212598425197,0.05212860892388452,1,1,1.0
3,./DANE/train_set/memo\7a1c95ed-aa4c-4d32-9663-6fee03f03b59.tiff,0.05084745762711865,0.06776190476190476,0,0,0.6666666666666666
4,./DANE/train_set/memo\7a899210-d034-49eb-a2c1-145ca38283b4.tiff,0.11627906976744186,0.008885549872122762,0,0,1.0
5,./DANE/train_set/memo\7a8bb446-c5a9-4276-871b-940d36bbcaef.tiff,0.04773869346733668,0.06716929133858268,1,1,1.0
6,./DANE/train_set/memo\7aa769a2-db64-462e-b1cb-8b1fe2b938aa.tiff,0.0391304347826087,0.03418965517241379,0,0,1.0
7,./DANE/train_set/memo\7b9b632b-1287-49c4-a933-a01009655140.tiff,0.037037037037037035,0.04419098143236074,0,0,1.0
8,./DANE/train_set/memo\7c63db7b-051e-4c9f-9687-ce5138d54bb5.tiff,0.023508137432188065,0.0547059202059202,0,0,0.6666666666666666
9,./DANE/train_set/memo\7c801d31-4630-46da-92bf-1ed038535975.tiff,0.09448818897637795,0.04071352785145889,1,1,1.0
10,./DANE/train_set/memo\7c82824e-a6bb-409f-a10f-741c95c0bd45.tiff,0.05501618122977346,0.024054697554697555,0,0,0.6666666666666666
11,./DANE/train_set/memo\7caa5b21-da58-4b31-b7b4-5e33938f9db0.tiff,0.0627177700348432,0.06911942257217847,2,1,1.0
12,./DANE/train_set/memo\7cabd070-5430-4fcf-9438-b921dd2e3b5d.tiff,0.07755102040816327,0.03902519893899204,1,1,1.0
13,./DANE/train_set/memo\7d46da54-574c-4ec1-933e-3874bc6af9f3.tiff,0.056338028169014086,0.043659814323607424,0,0,1.0
14,./DANE/train_set/memo\7d6543c5-18ad-48d2-aeca-6b6ef2d257a4.tiff,0.06896551724137931,0.046175937122128176,1,0,0.6666666666666666
15,./DANE/train_set/memo\7e09bf03-9ff9-45d9-b0ab-afdd85b8cec5.tiff,0.08659217877094973,0.0680974801061008,2,2,1.0
16,./DANE/train_set/memo\7e36e640-fced-43eb-a0f0-d26725340740.tiff,0.05277777777777778,0.03320026525198939,1,1,1.0
