,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/file_folder\892f36ba-1922-4a6a-a5c8-55c30b2d3c5b.tiff,0.2,0.003910477453580902,0,0,0.5
1,./DANE/train_set/file_folder\89526f74-a1f0-42c0-93b9-6c9c0ba0e47e.tiff,0.16666666666666666,0.006911196911196911,1,0,0.3333333333333333
2,./DANE/train_set/file_folder\8a254f74-9b25-4b15-a111-422514f7be39.tiff,0.21052631578947367,0.7865198938992043,1,1,0.25
3,./DANE/train_set/file_folder\8a4908b5-2b9c-499c-bf88-e8c343c34be3.tiff,0.2,0.0007108753315649868,0,0,0.25
4,./DANE/train_set/file_folder\8a620e4b-f43e-46a3-8582-380a2fe8ce8d.tiff,0.21428571428571427,0.047974424552429666,1,1,0.25
5,./DANE/train_set/file_folder\8aceacd9-8ef4-499d-8918-49eb3994ed08.tiff,0.21428571428571427,0.002758043758043758,0,0,0.3333333333333333
6,./DANE/train_set/file_folder\8b41a67f-cc52-4d49-9ed0-3efbfc59e56d.tiff,0.18333333333333332,0.006897755610972569,0,0,0.5
7,./DANE/train_set/file_folder\8b5320f1-ddce-4a77-aa18-d97ace6997ad.tiff,0.2,0.6075329457364341,1,1,0.25
8,./DANE/train_set/file_folder\8bd0c2a8-8a0e-49b8-ab81-514af3a64edd.tiff,0.2,0.004414866581956798,0,0,0.0
9,./DANE/train_set/file_folder\8bd8ed6c-cb4e-4ed5-a53b-c66241096913.tiff,0.15384615384615385,0.022293307086614172,1,1,0.25
10,./DANE/train_set/file_folder\8bead309-53f0-4b04-a5de-39c1fe0271cd.tiff,0.2222222222222222,0.001590851334180432,0,0,0.3333333333333333
11,./DANE/train_set/file_folder\8c0396fb-048a-4f96-88c6-32f14a0d2362.tiff,0.21428571428571427,0.0019210875331564987,0,0,0.5
12,./DANE/train_set/file_folder\8d0f6210-9ed6-40ac-83c0-798a9767d013.tiff,0.23076923076923078,0.08555471698113208,1,1,0.16666666666666666
13,./DANE/train_set/file_folder\8d5aea19-fa8b-4b0a-a584-762f9d5d4433.tiff,0.1875,0.21587098844672659,7,7,0.3333333333333333
14,./DANE/train_set/file_folder\8d872661-6fcd-4e36-95e6-009ba25f9e17.tiff,0.2222222222222222,0.038617340286831815,1,1,0.16666666666666666
15,./DANE/train_set/file_folder\8da7a5d4-f04a-4ee3-905e-c7d575edc715.tiff,0.21052631578947367,0.2029647435897436,2,2,0.5
16,./DANE/train_set/file_folder\8f249760-62e7-4162-b0db-db37928dea8d.tiff,0.23076923076923078,0.005925,0,0,0.5
17,./DANE/train_set/file_folder\8f7b1bd6-e28c-42f5-95d1-4a023761dc2c.tiff,0.2,0.0013549422336328627,0,0,0.3333333333333333
18,./DANE/train_set/file_folder\8ffa3dad-e28a-42be-8245-fd0e59d1f1ef.tiff,0.16666666666666666,0.0010816326530612246,0,0,0.25
19,./DANE/train_set/file_folder\900c7969-bf52-4015-91a2-67a245f72e97.tiff,0.21428571428571427,0.003559850374064838,0,0,0.5
20,./DANE/train_set/file_folder\9050b075-8241-4604-bb09-e85998bce654.tiff,0.21428571428571427,0.006231673582295989,0,0,0.3333333333333333
21,./DANE/train_set/file_folder\90d5b041-30e7-4025-875d-558ac4217ac1.tiff,0.23809523809523808,0.4278740053050398,1,1,0.25
22,./DANE/train_set/file_folder\91151f99-ba9a-4445-a6d0-a295239a5a70.tiff,0.2222222222222222,0.03247712418300654,1,0,0.0
23,./DANE/train_set/file_folder\9123c266-429f-4c85-9038-98510240bba1.tiff,0.15384615384615385,0.001970159151193634,0,0,0.25
24,./DANE/train_set/file_folder\92244e76-43e9-41ae-b700-8dd1e5643246.tiff,0.16666666666666666,0.005794723294723295,0,0,0.16666666666666666
25,./DANE/train_set/file_folder\924431b1-b27d-4561-b2ac-9f5eb395d125.tiff,0.1,0.0020715166461159062,0,0,0.16666666666666666
26,./DANE/train_set/file_folder\93074835-7028-48bd-8b0e-07e768cef174.tiff,0.15789473684210525,0.0031486486486486487,0,0,0.3333333333333333
27,./DANE/train_set/file_folder\9330089a-f115-49d7-a58f-4107848066ad.tiff,0.23076923076923078,0.003740053050397878,0,0,0.75
28,./DANE/train_set/file_folder\9338ad38-7317-4e13-b537-aa2cd8d79305.tiff,0.15384615384615385,0.00748005148005148,0,0,0.5
29,./DANE/train_set/file_folder\93697a8d-2a15-4f5f-92a1-7be87823ce35.tiff,0.08823529411764706,0.006776061776061776,0,0,0.5
30,./DANE/train_set/file_folder\93bc079d-e25a-47f5-86ec-507c45cba2d7.tiff,0.2222222222222222,0.728023166023166,1,1,0.16666666666666666
31,./DANE/train_set/file_folder\9433ec7d-1bdb-40ee-ab2e-403300cfa0f1.tiff,0.16666666666666666,0.46193569553805774,1,1,0.5
32,./DANE/train_set/file_folder\9448ea6f-d3f3-4065-adc7-ed4e6cf9af00.tiff,0.2222222222222222,0.0004488078541374474,0,0,0.16666666666666666
