,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/presentation\7622e450-c55e-4bf6-b828-d0b071ccd813.tiff,0.20967741935483872,0.0944750593824228,5,5,0.75
1,./DANE/train_set/presentation\77606665-ea46-4a0d-9eba-26fc8fc70f45.tiff,0.13043478260869565,0.0023627075351213282,0,0,0.6666666666666666
2,./DANE/train_set/presentation\78660fcd-e339-4e75-b616-5af9af2900d2.tiff,0.17391304347826086,0.009049429657794678,0,0,0.5
3,./DANE/train_set/presentation\78f06dec-02f3-43e6-8088-24f1ad9e1d92.tiff,0.06622516556291391,0.0462606100795756,0,0,1.0
4,./DANE/train_set/presentation\7927346a-8aac-4967-97cc-dd6776a95736.tiff,0.06474820143884892,0.03733416458852868,0,0,1.0
5,./DANE/train_set/presentation\79bc5666-6682-4c75-812d-8d09e12b42b8.tiff,0.2,0.010885941644562334,0,0,0.75
6,./DANE/train_set/presentation\79f0fb71-89d1-44c5-9a78-041521c8cd60.tiff,0.15384615384615385,0.014461538461538461,0,0,0.75
7,./DANE/train_set/presentation\7a6aab2a-6056-4fa4-97fd-b98660ef1083.tiff,0.12244897959183673,0.022519028871391077,1,0,0.5
8,./DANE/train_set/presentation\7a6b3df4-e3aa-42aa-a954-7dcb4246d38a.tiff,0.13125,0.029162805662805664,0,0,0.6666666666666666
9,./DANE/train_set/presentation\7a73d309-0f84-43d0-87b8-8a5642886f83.tiff,0.14814814814814814,0.013856100795755968,0,0,1.0
10,./DANE/train_set/presentation\7add2ecf-7ad3-4123-89da-2da506f01588.tiff,0.04846938775510204,0.059799868766404196,1,1,1.0
11,./DANE/train_set/presentation\7b9b2ac6-2cc9-48ae-b8d1-18b2e993230d.tiff,0.011764705882352941,0.04166300129366106,0,0,0.6666666666666666
12,./DANE/train_set/presentation\7d190554-342e-4df2-a2c0-0f9e132e276c.tiff,0.15384615384615385,0.023233632862644415,0,0,0.6666666666666666
13,./DANE/train_set/presentation\7def579c-4223-4373-8c27-0a205a28817e.tiff,0.04878048780487805,0.09644191919191919,1,1,1.0
14,./DANE/train_set/presentation\7e5097a3-6a7d-4970-8f44-4f384bb74f78.tiff,0.10126582278481013,0.016528642590286427,0,0,0.6666666666666666
15,./DANE/train_set/presentation\7e5d5b1b-4be7-4f8d-a612-deff2b150fa2.tiff,0.04659498207885305,0.03557559681697613,1,0,1.0
16,./DANE/train_set/presentation\7e915523-5ee7-4048-8044-741c6450ed94.tiff,0.0653061224489796,0.034635834411384216,0,0,0.6666666666666666
17,./DANE/train_set/presentation\7e9e9086-2c9f-424b-a27c-be7bec7b2af5.tiff,0.031055900621118012,0.02395539033457249,0,0,0.6666666666666666
18,./DANE/train_set/presentation\7ec53835-84a9-4d31-9299-bfa471cc3742.tiff,0.03111111111111111,0.03874403183023873,0,0,1.0
19,./DANE/train_set/presentation\7ed0f7f4-29ff-41ee-b5d3-42fe4a6df944.tiff,0.047080979284369114,0.05354767879548306,0,0,0.6666666666666666
20,./DANE/train_set/presentation\7ef0dcbc-dc6c-4998-b50f-a08ecd1d3bc6.tiff,0.039735099337748346,0.06851415701415701,0,0,0.6666666666666666
21,./DANE/train_set/presentation\7f4895fc-7ae4-4674-9a52-c7d72e8ea826.tiff,0.01929260450160772,0.03428018372703412,0,0,1.0
22,./DANE/train_set/presentation\7f827a6e-e137-41f1-ad8b-a64c5dbc6b3e.tiff,0.0273972602739726,0.036742603550295856,0,0,0.6666666666666666
23,./DANE/train_set/presentation\80045350-a35e-4dae-85ed-d9c4484b5144.tiff,0.0650887573964497,0.20743567639257293,1,1,1.0
24,./DANE/train_set/presentation\804ac2ff-4004-4843-a871-12a1b19a0324.tiff,0.03215434083601286,0.08081432360742706,2,1,1.0
25,./DANE/train_set/presentation\804eb9a9-09fa-4acb-8bee-8f7d2c3b0891.tiff,0.075,0.05583397683397683,1,1,0.6666666666666666
26,./DANE/train_set/presentation\80d83189-fd47-4f67-98ac-947b9d4d672f.tiff,0.07165109034267912,0.07181290322580645,3,1,0.6666666666666666
27,./DANE/train_set/presentation\80e307d8-88bf-44e7-ac30-13d4575d90ae.tiff,0.2,0.14414920424403183,8,7,0.75
28,./DANE/train_set/presentation\81135dc5-43c7-43e4-91f7-f090317d7496.tiff,0.05491329479768786,0.0572446949602122,1,1,1.0
29,./DANE/train_set/presentation\812ea4f6-f2ee-48d7-bd11-80a8de84cf7c.tiff,0.16666666666666666,0.021127320954907162,0,0,0.75
30,./DANE/train_set/presentation\813dace2-20dc-4904-9d40-bf6a9b5c0b09.tiff,0.13043478260869565,0.02140990990990991,1,0,0.5
31,./DANE/train_set/presentation\817544e0-f2b9-471a-b2ff-9a78da184e64.tiff,0.09768637532133675,0.041956233421750665,1,0,1.0
32,./DANE/train_set/presentation\81a5689b-34ad-4a62-a607-2d658694fb2f.tiff,0.03694581280788178,0.06630702917771883,1,1,1.0
33,./DANE/train_set/presentation\81b2f0a8-80a3-46d9-a2ee-5a19cf1cad5d.tiff,0.17142857142857143,0.011888451443569554,1,1,1.0
34,./DANE/train_set/presentation\81e527b1-30c8-4f32-801c-a7a67a290dc6.tiff,0.037037037037037035,0.1670161082474227,3,2,1.0
35,./DANE/train_set/presentation\826a058b-6f91-4df7-890c-4fe3218353b0.tiff,0.19230769230769232,0.011128647214854112,1,0,1.0
36,./DANE/train_set/presentation\82824d09-ccf5-44b3-90a7-40464a3f3763.tiff,0.16326530612244897,0.06548541114058355,1,1,1.0
37,./DANE/train_set/presentation\829befc6-9ee5-4209-8932-c63a13db28a8.tiff,0.12244897959183673,0.632421492921493,1,1,0.3333333333333333
38,./DANE/train_set/presentation\82a16d45-a4c8-48bd-b167-73359fa73ce7.tiff,0.10891089108910891,0.04324867374005305,1,1,1.0
39,./DANE/train_set/presentation\8343e9d4-fcb7-4e70-bc6e-03c4c8a23668.tiff,0.07894736842105263,0.023752652519893898,0,0,1.0
40,./DANE/train_set/presentation\8354414d-cedb-471f-9e74-4b163fe3b640.tiff,0.1,0.08749540682414698,2,1,0.75
41,./DANE/train_set/presentation\8455a503-22c1-4ffa-99df-75a9ed6fe6d5.tiff,0.14814814814814814,0.018202254641909815,0,0,0.5
42,./DANE/train_set/presentation\84c9bf8c-2329-4a7f-af94-ec9ac7450332.tiff,0.0205761316872428,0.05636235595390525,0,0,0.6666666666666666
43,./DANE/train_set/presentation\8542078e-82b6-445d-b829-6b52c0bb27e0.tiff,0.07692307692307693,0.024266409266409265,0,0,0.6666666666666666
44,./DANE/train_set/presentation\862bd8cc-d15f-4ae8-ba2f-e3db8cb7e2b7.tiff,0.02810304449648712,0.08528442728442728,0,0,0.6666666666666666
45,./DANE/train_set/presentation\87a6356e-c924-4496-b827-3eda2e4c9878.tiff,0.13043478260869565,0.026467581047381547,0,0,1.0
46,./DANE/train_set/presentation\8921a45f-3e12-43be-9921-61052e1dedca.tiff,0.08088235294117647,0.0358976833976834,0,0,0.6666666666666666
47,./DANE/train_set/presentation\89b99567-83ec-4283-af2e-bb3c01fb63f4.tiff,0.07462686567164178,0.0705470737913486,1,0,1.0
48,./DANE/train_set/presentation\89df1781-0289-400b-b343-01bfaccf63df.tiff,0.05128205128205128,0.08922811671087533,1,0,1.0
49,./DANE/train_set/presentation\8aaac0fb-5311-4d8d-a34c-7fadb85bc9f1.tiff,0.050666666666666665,0.057935849056603775,0,0,0.6666666666666666
50,./DANE/train_set/presentation\8aeeb16a-6e78-4636-ab83-cdae42f4bb43.tiff,0.037122969837587005,0.09890604890604891,1,1,0.6666666666666666
51,./DANE/train_set/presentation\8b4f3761-e601-4683-a53a-9daa80e9de69.tiff,0.0473186119873817,0.06429961340206186,2,2,1.0
52,./DANE/train_set/presentation\8c069d99-9b53-4389-9fa9-75e3948ddbd9.tiff,0.06417112299465241,0.028210875331564987,0,0,1.0
53,./DANE/train_set/presentation\8ca5083e-62ff-4a99-abd6-285536c1aee1.tiff,0.11764705882352941,0.7724724409448819,1,1,0.5
54,./DANE/train_set/presentation\8cea776e-6c35-4096-98a9-066c5953ec90.tiff,0.04565217391304348,0.06360079575596816,0,0,1.0
55,./DANE/train_set/presentation\8e8a472d-e6b0-43ee-9163-cf4a941bcfdf.tiff,0.11538461538461539,0.009513262599469496,0,0,1.0
56,./DANE/train_set/presentation\8ecb0cbe-3aca-4389-a280-73e439ab176a.tiff,0.059027777777777776,0.047492277992277995,1,1,0.6666666666666666
57,./DANE/train_set/presentation\8f747082-730e-4b02-8ab8-82dd91674755.tiff,0.15151515151515152,0.006034061696658098,0,0,1.0
58,./DANE/train_set/presentation\8fd62c41-4436-448d-8db9-0ed605692a94.tiff,0.03990610328638498,0.08374646074646075,1,1,0.6666666666666666
59,./DANE/train_set/presentation\90119427-b3d3-4fba-8c64-a145f0df01b5.tiff,0.023094688221709007,0.07616180371352785,0,0,1.0
60,./DANE/train_set/presentation\9026a8f1-aa0c-47be-9a39-7f84fecb85c2.tiff,0.013937282229965157,0.03672675086107922,0,0,0.6666666666666666
61,./DANE/train_set/presentation\90b9dad6-bf8d-4f45-8c9e-e66513ef6395.tiff,0.028056112224448898,0.9252869170984456,1,1,1.0
62,./DANE/train_set/presentation\90f99f1e-1768-4a5f-bbf9-478ef2725e69.tiff,0.11764705882352941,0.06388697318007663,0,0,0.6666666666666666
63,./DANE/train_set/presentation\9222e6c5-be52-46d7-935d-21b63d0952cc.tiff,0.024017467248908297,0.062288461538461536,0,0,1.0
64,./DANE/train_set/presentation\925049c3-277f-4fdb-80eb-388138f3de23.tiff,0.029490616621983913,0.16011206896551725,2,1,1.0
65,./DANE/train_set/presentation\92579990-fdef-4568-9f69-67a4cc1c493f.tiff,0.11764705882352941,0.031826771653543307,0,0,0.75
66,./DANE/train_set/presentation\92981c78-bbf2-4c39-a78e-9f7c04f79557.tiff,0.20454545454545456,0.17260344827586208,1,1,0.75
67,./DANE/train_set/presentation\92b3d97a-138a-4d44-8637-10bfd2509abb.tiff,0.029069767441860465,0.035015915119363396,0,0,1.0
68,./DANE/train_set/presentation\93052cce-ccca-4e19-b58e-d44799aad9af.tiff,0.1,0.04961074270557029,3,1,1.0
69,./DANE/train_set/presentation\932566c4-a30b-4f69-8f15-74665e1c3f67.tiff,0.06134969325153374,0.02604575596816976,0,0,1.0
70,./DANE/train_set/presentation\933f1ea7-9df5-4496-b998-36836f4df813.tiff,0.07006369426751592,0.05298607427055703,0,0,1.0
71,./DANE/train_set/presentation\941ae165-b978-4dc9-bda2-d87c6cbd73d7.tiff,0.125,0.08806432360742705,1,1,1.0
72,./DANE/train_set/presentation\944dbd44-0f93-4b60-a244-af9c50ad489f.tiff,0.03816793893129771,0.08095225464190982,1,1,1.0
73,./DANE/train_set/presentation\944e9810-8d75-4c82-978b-6c5293bc0ef1.tiff,0.18604651162790697,0.0902997347480106,2,1,0.75
74,./DANE/train_set/presentation\94721b3f-b0c9-46b9-83a0-e3db24f637ab.tiff,0.12345679012345678,0.5663945623342175,1,1,1.0
75,./DANE/train_set/presentation\9491b2de-ce70-4b05-a7b2-99a019b862f6.tiff,0.05245901639344262,0.050187258687258686,0,0,0.6666666666666666
76,./DANE/train_set/presentation\953aabfd-41b5-488b-b31e-71bed4636adb.tiff,0.06666666666666667,0.06820954907161804,0,0,1.0
77,./DANE/train_set/presentation\95874b4d-1c01-447d-8b89-c16256df38e4.tiff,0.04304635761589404,0.0438056628056628,0,0,0.6666666666666666
78,./DANE/train_set/presentation\968322fc-0a7d-4e12-9c16-380efad3648f.tiff,0.15789473684210525,0.8438838582677165,1,1,0.5
79,./DANE/train_set/presentation\968e2ae5-3d10-4c35-9ef9-d2e8038f121a.tiff,0.02666666666666667,0.07488594164456233,0,0,1.0
80,./DANE/train_set/presentation\97675155-b7ae-4823-b92f-d4465ffe1c5c.tiff,0.17647058823529413,0.7017446949602122,1,1,0.5
81,./DANE/train_set/presentation\9792e788-8116-43ef-8a73-027e5a7d3d8b.tiff,0.07317073170731707,0.010246719160104986,0,0,1.0
82,./DANE/train_set/presentation\97ac6194-fa80-4ddd-9d26-97289659df13.tiff,0.036585365853658534,0.04978828828828829,0,0,0.6666666666666666
83,./DANE/train_set/presentation\98901c48-3fc4-4325-a418-45c92698a830.tiff,0.18181818181818182,0.009782608695652175,0,0,0.75
84,./DANE/train_set/presentation\98a7ef51-985d-4f04-9bf0-2edaf10df22f.tiff,0.14285714285714285,0.010020458265139117,0,0,0.5
85,./DANE/train_set/presentation\98e18515-4db3-4ced-99e3-a14caa06339f.tiff,0.047619047619047616,0.04782810539523212,0,0,0.6666666666666666
86,./DANE/train_set/presentation\9a0f449c-ae48-4f5f-9988-ba40f261d220.tiff,0.09090909090909091,0.6571499356499356,1,1,0.3333333333333333
87,./DANE/train_set/presentation\9a596b71-6596-4f3e-935b-74e561685a21.tiff,0.034782608695652174,0.08525994694960212,1,0,1.0
88,./DANE/train_set/presentation\9a5e3728-14c1-459d-8fff-5bb1a9341590.tiff,0.1891891891891892,0.006982939632545932,1,1,0.75
89,./DANE/train_set/presentation\9a72bb96-83fc-4ed3-8420-de4dcb34ae49.tiff,0.12173913043478261,0.023064323607427054,0,0,1.0
90,./DANE/train_set/presentation\9a8bbc0c-c597-4f4d-8cef-8e25cce5ca5e.tiff,0.040339702760084924,0.07059084880636604,2,1,1.0
91,./DANE/train_set/presentation\9c81ce73-7591-4de9-a913-97d3929bd90f.tiff,0.05454545454545454,0.05464456233421751,1,0,1.0
92,./DANE/train_set/presentation\9c8a84da-b4f8-42fe-96bf-eec8430e8588.tiff,0.06293706293706294,0.02243050193050193,0,0,0.6666666666666666
93,./DANE/train_set/presentation\9cc785ac-a95d-4d68-af73-f4ad5547ed12.tiff,0.04526748971193416,0.09809880636604774,1,1,1.0
94,./DANE/train_set/presentation\9cfc61b5-5c08-44ce-a1c6-22ba2cfa015d.tiff,0.0958904109589041,0.02065053050397878,0,0,1.0
95,./DANE/train_set/presentation\9d78d0fd-a261-4762-a785-79e12b4d1dd5.tiff,0.15,0.007657014157014157,0,0,0.5
96,./DANE/train_set/presentation\9d9d6267-33cd-49ca-a955-ef3b853548b1.tiff,0.039119804400977995,0.07692241379310345,0,0,1.0
97,./DANE/train_set/presentation\9eaf386e-4aae-40c5-b39b-7697ab3bf891.tiff,0.05737704918032787,0.09558998732572876,3,1,0.6666666666666666
98,./DANE/train_set/presentation\9ecc0ba1-4f39-47d2-b59e-41272a6af32a.tiff,0.12087912087912088,0.013493489583333334,1,0,1.0
99,./DANE/train_set/presentation\9efc7250-bf9b-4f46-bb97-853c76248c78.tiff,0.16666666666666666,0.005340848806366047,0,0,1.0
100,./DANE/train_set/presentation\9f1fdea6-f33f-48f8-9aad-225e2720d95c.tiff,0.026595744680851064,0.0651742522756827,1,0,0.6666666666666666
101,./DANE/train_set/presentation\9f675e98-67db-4b22-82ed-aa5b84402ea3.tiff,0.022935779816513763,0.0761304347826087,0,0,0.6666666666666666
102,./DANE/train_set/presentation\9ffe583c-2cd0-41ac-8bc6-0492ca51c495.tiff,0.16666666666666666,0.007012025316455697,0,0,0.75
103,./DANE/train_set/presentation\a0249276-46b7-4724-9df0-7fe24c35eeca.tiff,0.2358490566037736,0.10448209549071619,3,1,0.75
104,./DANE/train_set/presentation\a0cf0de5-6dcb-4870-b6dd-beaff81d8e7c.tiff,0.144,0.017494031830238725,0,0,0.75
105,./DANE/train_set/presentation\a10a60c5-837c-4ab5-aed7-401346232b1a.tiff,0.053763440860215055,0.028569628647214854,0,0,1.0
106,./DANE/train_set/presentation\a1536660-845f-473d-9748-fa71ad997b44.tiff,0.0782608695652174,0.6708932360742705,1,1,1.0
107,./DANE/train_set/presentation\a1f4fcd9-3b84-427c-b313-7e2f8fc923fa.tiff,0.02936096718480138,0.12293643031784841,1,1,1.0
108,./DANE/train_set/presentation\a262127d-10de-49b0-bd64-e053dcb6685b.tiff,0.1780821917808219,0.007853018372703411,0,0,1.0
109,./DANE/train_set/presentation\a287658d-5706-4b21-9d08-b8755b4567c3.tiff,0.019823788546255508,0.062225130890052355,0,0,1.0
110,./DANE/train_set/presentation\a38be186-63fb-4ff9-acd2-ea41b9815954.tiff,0.04182509505703422,0.03702547770700637,0,0,0.6666666666666666
111,./DANE/train_set/presentation\a3a3637c-7310-46c3-b851-18b9d06fc13c.tiff,0.04745762711864407,0.055934324659231725,1,0,0.6666666666666666
112,./DANE/train_set/presentation\a48f51e7-077f-439d-b66f-b32d77b08be7.tiff,0.17647058823529413,0.0033745173745173746,0,0,0.6666666666666666
113,./DANE/train_set/presentation\a5073c6c-5ba9-41a2-ab34-1d27412b91dc.tiff,0.06140350877192982,0.030350374064837905,0,0,1.0
114,./DANE/train_set/presentation\a5254aa6-1560-491f-97af-39973c308670.tiff,0.03653846153846154,0.09079177718832891,1,0,1.0
