,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/invoice\a2dca081-53c2-4180-938c-db2021e7caaa.tiff,0.1875,0.2874124668435013,2,2,1.0
1,./DANE/train_set/invoice\a305a27b-940c-4443-a1b5-9233a424ddce.tiff,0.1895424836601307,0.01757029177718833,1,1,0.5
2,./DANE/train_set/invoice\a31e3dca-b89e-4201-b2ca-01dec17c9b02.tiff,0.09923664122137404,0.12662931034482758,3,3,1.0
3,./DANE/train_set/invoice\a34c8a19-4cac-4e58-a4d1-8c52d475888c.tiff,0.1258741258741259,0.03028185328185328,1,1,0.6666666666666666
4,./DANE/train_set/invoice\a35ad706-3bf7-4e5a-9b3e-37688a2bd030.tiff,0.11371237458193979,0.042467420212765956,2,1,1.0
5,./DANE/train_set/invoice\a35d6586-75e3-49c6-b54b-15b0c6f1759d.tiff,0.11731843575418995,0.5659814323607427,3,3,1.0
6,./DANE/train_set/invoice\a35e6484-b8ee-4cea-880a-66639b03301d.tiff,0.13551401869158877,0.06948076923076923,1,1,1.0
7,./DANE/train_set/invoice\a3aea47f-3e4b-4c84-883c-4a718f5b393b.tiff,0.10569105691056911,0.05396653796653797,1,1,0.3333333333333333
8,./DANE/train_set/invoice\a40b5e6e-1cbf-4a8f-91db-592066bd7c9a.tiff,0.08436724565756824,0.05490862290862291,2,2,0.6666666666666666
9,./DANE/train_set/invoice\a412852e-047e-4616-afb5-1225773e57f1.tiff,0.11904761904761904,0.03234282018111255,1,1,0.6666666666666666
10,./DANE/train_set/invoice\a55e47fd-0755-4774-83ba-40177e3e748b.tiff,0.08668730650154799,0.3936732991014121,1,1,0.6666666666666666
11,./DANE/train_set/invoice\a56f474d-1092-4592-a730-fe07fe2ad13a.tiff,0.11206896551724138,0.02953448275862069,1,1,1.0
12,./DANE/train_set/invoice\a5ccd527-7710-49cd-a6d1-50f2ff9422db.tiff,0.09090909090909091,0.5019410621761659,2,1,0.75
