,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\a3ed4a52-5b23-4dba-899d-a5efbdf2bb34.jpg,0.10869565217391304,0.05203287037037037,0,0,0.75
1,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\a7a868fb-165a-41b3-a50e-d0085502f8be.jpg,0.060498220640569395,0.06649907407407407,0,0,1.0
2,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\a839e8e1-3288-434d-b669-d6b81933ab28.jpg,0.0967741935483871,0.05570694444444445,0,0,1.0
3,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\a92e2288-439d-4ae2-8dd2-edf72f43563b.jpg,0.07048458149779736,0.06008842592592593,0,0,0.75
4,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\aa522d32-e7e5-4365-aae9-916b362c609f.jpg,0.11009174311926606,0.052463888888888886,0,0,0.5
5,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\aa638b8d-766b-4487-a218-93ca9347ae7e.jpg,0.08108108108108109,0.054004166666666666,0,0,1.0
6,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\ab623ad7-0ee7-4dc0-ae6e-6344fbbef5b0.jpg,0.08860759493670886,0.04085833333333334,0,0,0.5
7,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\ab974f6f-4411-4837-bc77-8668564442e2.jpg,0.08811475409836066,0.0685925925925926,0,0,1.0
8,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\ab9dd418-2866-4324-8436-473fc651d1b7.jpg,0.07171314741035857,0.07302037037037037,1,0,1.0
9,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\abe46eaf-696a-4a8a-9e08-6f384cc186e6.jpg,0.06701030927835051,0.03951712962962963,0,0,0.75
10,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\aedee6e1-2eda-4a67-8eb1-9cf47e64b91e.jpg,0.1111111111111111,0.0458212962962963,0,0,0.0
11,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\b0211824-c637-4dbf-b342-e18fb0f65884.jpg,0.06048387096774194,0.04033148148148148,0,0,1.0
12,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\b0419f13-e6af-4b33-90b1-d87d8a9a2aff.jpg,0.06569343065693431,0.07576342592592593,1,0,1.0
13,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\b0ab9287-9eac-46e6-b0ac-e30df13743fe.jpg,0.06043956043956044,0.07332592592592592,1,0,1.0
14,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\b191f9ca-eb50-4694-917f-4e297fc225c7.jpg,0.07291666666666667,0.04882129629629629,0,0,1.0
