,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/email\7932f732-1963-479e-8bb2-42a48048cd57.tiff,0.06097560975609756,0.006373342175066313,0,0,0.75
1,./DANE/train_set/email\794ba398-4050-4b63-a10b-923b9d3a5c22.tiff,0.04819277108433735,0.00886737400530504,0,0,0.5
2,./DANE/train_set/email\795a47b1-091f-493a-bed2-0f46bf61568c.tiff,0.08,0.010175729442970823,0,0,0.5
3,./DANE/train_set/email\795eb67e-beb2-47e3-9d4d-bc3e2964c82d.tiff,0.06862745098039216,0.009326923076923076,0,0,0.5
4,./DANE/train_set/email\7a664004-1a14-4ec8-979a-2ae787b0208f.tiff,0.05521472392638037,0.015637931034482758,0,0,0.5
5,./DANE/train_set/email\7b5dd155-182e-4391-ba29-cba9f5035f5e.tiff,0.038461538461538464,0.004519230769230769,0,0,0.5
6,./DANE/train_set/email\7ca42821-cb23-4dc6-a441-048701cad3a5.tiff,0.0851063829787234,0.003620026525198939,0,0,0.5
7,./DANE/train_set/email\7cd280a0-2fb9-4836-973f-779d577a3aab.tiff,0.10112359550561797,0.01078315649867374,0,0,0.5
8,./DANE/train_set/email\7cfbe9e3-c9da-4254-9f65-83110c32c60b.tiff,0.07692307692307693,0.006116710875331565,0,0,0.5
9,./DANE/train_set/email\7dc7b236-73cd-475c-9370-e3990e8c84e4.tiff,0.14545454545454545,0.00638395225464191,0,0,0.5
10,./DANE/train_set/email\7f9abf72-5262-4ac6-81d4-5a61e2c2bf79.tiff,0.05263157894736842,0.021958222811671087,0,0,1.0
11,./DANE/train_set/email\801747ac-df5b-4ca7-bf76-924979930e09.tiff,0.06451612903225806,0.008360079575596816,0,0,0.5
12,./DANE/train_set/email\80822ee4-fb5a-4c8c-aaca-8d18dff8b2eb.tiff,0.04068522483940043,0.05093766578249337,0,0,1.0
13,./DANE/train_set/email\80f785bb-a335-4c0d-8f8b-16cf82afbc1d.tiff,0.07641196013289037,0.2745258620689655,1,1,1.0
14,./DANE/train_set/email\8100ecaa-d01d-45c1-9a7d-eeb63fa9c773.tiff,0.0707070707070707,0.01024602122015915,0,0,0.5
15,./DANE/train_set/email\8106d1ac-3437-4358-b6c6-897274ab7fc7.tiff,0.05,0.016278514588859417,0,0,0.5
16,./DANE/train_set/email\811992f8-8044-49e6-ad21-c931d07b912f.tiff,0.02364066193853428,0.060637931034482756,0,0,1.0
17,./DANE/train_set/email\81c61582-0709-44dd-b389-e45f00005872.tiff,0.05555555555555555,0.012566976127320955,0,0,0.5
18,./DANE/train_set/email\828135fc-13bf-4842-aacf-45c86c3bc1ae.tiff,0.04498269896193772,0.04514787798408488,1,1,1.0
19,./DANE/train_set/email\82dd646e-1718-4151-94a4-9adeafec2756.tiff,0.08333333333333333,0.005651193633952255,0,0,0.5
20,./DANE/train_set/email\83234862-ee27-4d68-bb9a-a8a839d91a2b.tiff,0.08571428571428572,0.009961538461538461,0,0,0.5
21,./DANE/train_set/email\8386c046-c1b2-4f51-b41f-91444a537b4b.tiff,0.06701030927835051,0.0176763925729443,0,0,1.0
22,./DANE/train_set/email\84419ad0-ced1-4e16-bb70-cd4a1efd91e1.tiff,0.04411764705882353,0.015062334217506631,0,0,0.5
23,./DANE/train_set/email\846fbf2e-59fc-4796-9f2c-0903feb556a3.tiff,0.05952380952380952,0.00811472148541114,0,0,0.5
24,./DANE/train_set/email\85d24767-5445-4c51-b1db-3609db6cd324.tiff,0.20833333333333334,0.002139920424403183,0,0,0.5
25,./DANE/train_set/email\86a15d54-2646-4dea-9510-c6d5f8c4f95e.tiff,0.033112582781456956,0.016594827586206895,0,0,0.5
26,./DANE/train_set/email\86bfee24-2e02-4e5a-b5e1-884d8654abfd.tiff,0.020833333333333332,0.014769230769230769,0,0,0.5
27,./DANE/train_set/email\86e1c73d-fcef-4098-bcda-7fcdea8951fd.tiff,0.08108108108108109,0.006559681697612732,0,0,0.5
28,./DANE/train_set/email\87b0139d-147f-4f06-a7b0-2acc01d1881e.tiff,0.1044776119402985,0.007895888594164456,0,0,0.5
29,./DANE/train_set/email\87c0fb63-01e3-4a05-aa6a-4729324abb61.tiff,0.07142857142857142,0.005160477453580902,0,0,0.5
30,./DANE/train_set/email\87c7f979-9e7c-4972-9a48-bbf2726e0f9a.tiff,0.07936507936507936,0.0060145888594164455,0,0,0.5
31,./DANE/train_set/email\888974e3-129a-4dee-98fc-d6447a3d953c.tiff,0.13636363636363635,0.01271551724137931,0,0,0.75
32,./DANE/train_set/email\8932ce04-d546-4c7b-b8fd-cfc4f31e5127.tiff,0.08641975308641975,0.005906498673740053,0,0,0.5
33,./DANE/train_set/email\8ad21153-526a-4158-8cb9-efb5ab240be0.tiff,0.12837837837837837,0.019495358090185676,0,0,1.0
34,./DANE/train_set/email\8b2f8fab-ccb0-45d1-ad33-41cfe6d8b140.tiff,0.05511811023622047,0.024336206896551724,0,0,0.5
35,./DANE/train_set/email\8b6cea6b-4ed6-4613-afc0-95f589e4d084.tiff,0.10144927536231885,0.011855437665782493,0,0,1.0
36,./DANE/train_set/email\8c60a53d-f2b7-418d-b945-f53e83b658c0.tiff,0.11864406779661017,0.010229442970822282,0,0,0.5
37,./DANE/train_set/email\8cb9711c-47f2-4038-8041-570091952758.tiff,0.04072398190045249,0.017218832891246684,0,0,0.75
38,./DANE/train_set/email\8d2315a2-beb4-49e1-aa7b-1b0038ed65f3.tiff,0.0898876404494382,0.02310079575596817,1,1,1.0
39,./DANE/train_set/email\8e7ceed8-8633-4b85-8bc9-bca1b52f1a10.tiff,0.05426356589147287,0.011915119363395225,0,0,0.5
40,./DANE/train_set/email\8ffa3766-bf1a-4481-8ab0-08f1e0b5f3c2.tiff,0.2185430463576159,0.6868368700265252,1,1,1.0
41,./DANE/train_set/email\90784500-8405-40fc-9318-e2e2ac39b31a.tiff,0.05405405405405406,0.005462864721485411,0,0,0.75
42,./DANE/train_set/email\90b91cc3-b75e-44cd-b101-ba99031a643b.tiff,0.10344827586206896,0.0036213527851458884,0,0,0.5
43,./DANE/train_set/email\90dfc3ea-64b5-4fcf-9927-2522665a0ed6.tiff,0.05714285714285714,0.013609416445623343,0,0,0.5
44,./DANE/train_set/email\913d0596-df42-408d-a0c3-f4422b0e16e9.tiff,0.21428571428571427,0.0015941644562334218,0,0,0.5
45,./DANE/train_set/email\91c331d9-e49a-4e1d-b80c-e31ef0184cb8.tiff,0.05,0.051017241379310345,1,1,1.0
46,./DANE/train_set/email\91db361c-48ba-4c81-904c-79c3a367f82c.tiff,0.05,0.004666445623342175,0,0,0.5
47,./DANE/train_set/email\92099a90-4831-4f83-87e9-324cc9001bdf.tiff,0.03642384105960265,0.031643899204244035,0,0,1.0
48,./DANE/train_set/email\9257f805-beb4-4051-a3ed-8a87dbd51157.tiff,0.07692307692307693,0.022306366047745357,1,1,1.0
49,./DANE/train_set/email\927be816-63e8-45de-921d-1ddac0a4d7e2.tiff,0.10638297872340426,0.005946286472148541,0,0,0.5
50,./DANE/train_set/email\937a77c3-b268-4cff-9d58-95d62e31b0ec.tiff,0.0945945945945946,0.013649867374005305,0,0,0.75
51,./DANE/train_set/email\94c7cdc6-aba6-4094-916d-81efc28b93b3.tiff,0.06557377049180328,0.0038786472148541113,0,0,0.5
52,./DANE/train_set/email\94dc2315-971c-49d8-bcf0-c6d024c7ba75.tiff,0.058394160583941604,0.017447007481296756,0,0,0.5
