,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/resume\f40ee31d-4dd6-4740-bf6e-474253c3b8a8.tiff,0.09904153354632587,0.02777893368010403,0,0,0.6666666666666666
1,./DANE/train_set/resume\f49e8251-0198-4902-b7d6-8e8dd93ba43a.tiff,0.043478260869565216,0.09951392572944297,1,1,1.0
2,./DANE/train_set/resume\f5555020-0d08-4dc3-a0cb-095cd5aca922.tiff,0.065625,0.040497347480106104,0,0,1.0
3,./DANE/train_set/resume\f5bcd17d-bc1e-4f84-89de-503c0aaeffec.tiff,0.025889967637540454,0.06644562334217506,0,0,1.0
4,./DANE/train_set/resume\f5d4c4ef-5469-4475-82a7-f55743c02983.tiff,0.10056657223796034,0.07986538461538462,1,1,1.0
5,./DANE/train_set/resume\f6990c37-f68e-4d14-8276-1981a3926820.tiff,0.03614457831325301,0.056001989389920424,2,2,1.0
6,./DANE/train_set/resume\f6f4d0ec-0ca3-4b3f-ba0e-f955b8b6e98e.tiff,0.050387596899224806,0.034880636604774536,0,0,1.0
7,./DANE/train_set/resume\f72b6c33-2d68-4c2b-8665-2b8e7f5ac95e.tiff,0.0625,0.009541777188328913,0,0,0.5
8,./DANE/train_set/resume\f7627409-ef58-4d73-9c5d-840590905247.tiff,0.04327666151468315,0.09216777188328912,1,1,1.0
9,./DANE/train_set/resume\f8fbd6f0-f968-4be0-b37d-91f7380821de.tiff,0.06567164179104477,0.06102254641909814,0,0,1.0
10,./DANE/train_set/resume\f91cfd82-d9e0-4b64-a2bc-0ab235691e96.tiff,0.07894736842105263,0.013930769230769231,0,0,1.0
11,./DANE/train_set/resume\f99a6043-5f95-411e-a505-805d297e4461.tiff,0.07662835249042145,0.0468296488946684,1,1,0.6666666666666666
12,./DANE/train_set/resume\fb21f82f-94a2-4de8-8dda-7b85c3a5de88.tiff,0.03519417475728155,0.138842175066313,2,1,1.0
13,./DANE/train_set/resume\fb5b08af-0def-42b5-b2e0-1d7cdcdb60d8.tiff,0.047109207708779445,0.09025994694960213,2,1,1.0
14,./DANE/train_set/resume\fb87145c-1340-4391-aff1-6fed9f4e41a7.tiff,0.054878048780487805,0.0293236074270557,0,0,1.0
15,./DANE/train_set/resume\fb88c58c-37f8-4db6-b661-152f709bd031.tiff,0.025936599423631124,0.07030155642023346,1,1,0.6666666666666666
16,./DANE/train_set/resume\fc46beb4-189c-4bf4-9151-da571207114f.tiff,0.09210526315789473,0.01839787798408488,0,0,1.0
17,./DANE/train_set/resume\fee56924-7a8e-4e93-8116-7b176613b309.tiff,0.0391156462585034,0.11188992042440318,1,1,1.0
18,./DANE/train_set/resume\fee88dda-195f-484f-9c2f-668191e39737.tiff,0.04356435643564356,0.055025862068965516,0,0,1.0
19,./DANE/train_set/scientific_publication\0059d81f-65ca-43f4-9842-4c1ad34e7481.tiff,0.06287425149700598,0.4548918918918919,1,1,0.6666666666666666
20,./DANE/train_set/scientific_publication\0099ed1d-42a6-4dc7-ac97-fe3bb86e3370.tiff,0.05198776758409786,0.09966151866151866,1,1,0.6666666666666666
21,./DANE/train_set/scientific_publication\00de9dce-de99-44e2-8165-f7a9bc523b1f.tiff,0.025597269624573378,0.06222944297082228,0,0,1.0
22,./DANE/train_set/scientific_publication\01fc64bd-f99e-4419-964a-7340e8b7bd27.tiff,0.039423805913570885,0.1269257294429708,1,1,1.0
23,./DANE/train_set/scientific_publication\02321721-6564-4814-b1cc-403117fc192e.tiff,0.031420765027322405,0.18666450777202073,3,3,1.0
24,./DANE/train_set/scientific_publication\0236e4aa-1431-42f3-b938-b6825751c902.tiff,0.029593094944512947,0.09768899204244032,0,0,1.0
25,./DANE/train_set/scientific_publication\029a4957-8a4c-476f-8feb-c3f0e444a4c6.tiff,0.033760186263096625,0.1601658031088083,0,0,1.0
26,./DANE/train_set/scientific_publication\02e676e9-a01e-437c-81ba-9c7280fdcde9.tiff,0.03503184713375796,0.09636472148541114,0,0,1.0
27,./DANE/train_set/scientific_publication\02f9e1f3-69c6-4f9b-84f8-c250c3c0c33e.tiff,0.038860103626943004,0.09458558558558558,0,0,0.6666666666666666
28,./DANE/train_set/scientific_publication\030075e9-ed70-4bf5-9e5b-cef2bf9923cf.tiff,0.06377551020408163,0.17011658031088084,2,0,1.0
29,./DANE/train_set/scientific_publication\03888526-2497-4f03-99b9-3366a835b427.tiff,0.03643724696356275,0.13242720306513409,1,1,0.6666666666666666
30,./DANE/train_set/scientific_publication\03c34452-89cf-4e3d-802d-158b95404934.tiff,0.02717391304347826,0.10645790155440414,1,1,1.0
31,./DANE/train_set/scientific_publication\03d62bc7-b21e-48b5-9f98-29ff526475f5.tiff,0.04794520547945205,0.0655576923076923,2,0,1.0
32,./DANE/train_set/scientific_publication\04ad4742-79fb-4391-995a-780545c2efe0.tiff,0.013924050632911392,0.08973623559539053,1,0,0.6666666666666666
33,./DANE/train_set/scientific_publication\06d43b3d-a7b7-43e0-be0d-744f532a39fb.tiff,0.028241335044929396,0.0861763925729443,0,0,1.0
34,./DANE/train_set/scientific_publication\075ad3b3-ee2e-4937-8d6a-e41766b54478.tiff,0.10638297872340426,0.015421750663129974,0,0,0.75
35,./DANE/train_set/scientific_publication\0778ac4d-81c2-49f7-8f60-d37cfcbaa867.tiff,0.03748828491096532,0.07874137931034483,0,0,1.0
36,./DANE/train_set/scientific_publication\07a78abf-6802-4a14-b49c-3ad47008c730.tiff,0.059967585089141004,0.0731392487046632,2,2,1.0
37,./DANE/train_set/scientific_publication\07b79105-49f4-4ff0-8eab-ef4fb4b93cec.tiff,0.04233870967741935,0.1311853281853282,2,2,0.6666666666666666
38,./DANE/train_set/scientific_publication\07c391fa-c3bd-49bb-8b7e-0f83d9b993b9.tiff,0.01794453507340946,0.10196903820816865,0,0,0.6666666666666666
39,./DANE/train_set/scientific_publication\088f79e6-ef1a-4cf9-b3cc-d04b07598c54.tiff,0.024669603524229075,0.11353381962864721,1,0,1.0
40,./DANE/train_set/scientific_publication\0926d558-0c39-4a63-a7d6-f02fa9dbb84c.tiff,0.04201680672268908,0.027371352785145887,0,0,1.0
41,./DANE/train_set/scientific_publication\0947f1b7-8918-43a1-9131-85025907e0e8.tiff,0.0395778364116095,0.06008222811671088,1,1,1.0
42,./DANE/train_set/scientific_publication\0a7b5f06-3bee-4b46-9ee4-51aa0d4da7c7.tiff,0.017699115044247787,0.9271962864721486,1,1,1.0
43,./DANE/train_set/scientific_publication\0af1034b-7167-4d92-9bf8-ae7411ee80a2.tiff,0.050724637681159424,0.0919520725388601,2,1,0.75
44,./DANE/train_set/scientific_publication\0b0e4071-c0da-4268-a387-ee1166faf5c5.tiff,0.02295684113865932,0.15111273209549073,0,0,1.0
45,./DANE/train_set/scientific_publication\0b4e09a4-b335-4f18-91c4-0c3db0747f9d.tiff,0.03773584905660377,0.07193766578249337,0,0,1.0
46,./DANE/train_set/scientific_publication\0b7c0c9c-c650-4ed8-a9f9-fb7dce00100e.tiff,0.018480492813141684,0.10729987046632124,0,0,1.0
47,./DANE/train_set/scientific_publication\0c44ac75-5406-4fed-b0c5-e169deba8854.tiff,0.04377104377104377,0.12683023872679045,0,0,1.0
48,./DANE/train_set/scientific_publication\0cee2758-ecf2-4517-9d15-b90b30800b23.tiff,0.014040561622464899,0.08686339522546419,0,0,1.0
49,./DANE/train_set/scientific_publication\0d3e9618-a81b-4d35-8e58-de64aae94aa3.tiff,0.020223152022315203,0.17055946291560103,0,0,1.0
50,./DANE/train_set/scientific_publication\0e05cf65-fc11-49b2-8676-1c0a744901f3.tiff,0.024778761061946902,0.10518588082901555,1,0,1.0
51,./DANE/train_set/scientific_publication\0e5b460b-37e9-4774-a28c-7005498c3f8c.tiff,0.12,0.027027188328912467,1,1,0.75
52,./DANE/train_set/scientific_publication\0ee45d27-caaf-481e-86e0-abbd7eef5b07.tiff,0.04201680672268908,0.16328562176165803,1,1,1.0
53,./DANE/train_set/scientific_publication\0f19fd41-14a8-4ce8-85b3-50c06e2c9c83.tiff,0.035037878787878785,0.09648455598455598,0,0,0.6666666666666666
54,./DANE/train_set/scientific_publication\0fea9a73-7a9a-4e50-b4f2-90b8fe8ca672.tiff,0.036170212765957444,0.0570026525198939,0,0,1.0
55,./DANE/train_set/scientific_publication\10154228-bfbe-4e2a-967a-bda7b617b708.tiff,0.13259668508287292,0.03708355437665783,0,0,1.0
