,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/presentation\283cbed6-9670-4791-be44-04f5e6f88a55.tiff,0.16981132075471697,0.574409151193634,1,1,1.0
1,./DANE/train_set/presentation\291e6120-91a1-4907-9a2b-0b985c6067d1.tiff,0.13020833333333334,0.20706763925729443,2,2,1.0
2,./DANE/train_set/presentation\294c860c-9cb3-45ef-8880-ec320a13abc4.tiff,0.08602150537634409,0.05615748031496063,1,1,1.0
3,./DANE/train_set/presentation\2989039a-751c-48c3-9c5d-019968c3853a.tiff,0.2222222222222222,0.5367238717339667,1,1,0.25
4,./DANE/train_set/presentation\29b6bfd5-8bc0-4dae-82ef-279727c09f4a.tiff,0.023752969121140142,0.05151127320954907,0,0,1.0
5,./DANE/train_set/presentation\29fc0940-8ce8-440a-a3cd-ecae2894b07a.tiff,0.23333333333333334,0.6751677718832891,1,1,1.0
6,./DANE/train_set/presentation\2a0a5461-1305-4f03-9d55-9987ba6b84cd.tiff,0.125,0.005034198113207547,0,0,0.75
7,./DANE/train_set/presentation\2a33aa30-36fe-44a8-8a58-17eb425dfdd4.tiff,0.020785219399538105,0.1060497347480106,3,2,1.0
8,./DANE/train_set/presentation\2a5967e3-d251-4317-bd98-0f0901a1b12d.tiff,0.014336917562724014,0.04701591511936339,0,0,1.0
9,./DANE/train_set/presentation\2b170c7d-69ba-470c-9880-a179bc0fd7bb.tiff,0.021352313167259787,0.05763527851458886,0,0,1.0
10,./DANE/train_set/presentation\2c9b20fc-ec35-464d-b40f-1251f4cd049a.tiff,0.03292181069958848,0.05529575596816976,0,0,1.0
11,./DANE/train_set/presentation\2daf2ac3-0eff-4dd6-96ca-f19d952eda36.tiff,0.028391167192429023,0.0587553050397878,1,1,1.0
12,./DANE/train_set/presentation\2e386e3f-9c9d-4b85-a9a2-53f27434204d.tiff,0.029411764705882353,0.03383011583011583,0,0,0.6666666666666666
13,./DANE/train_set/presentation\2ec19d2a-4cf9-4ff2-834b-8603e5a542d4.tiff,0.10365853658536585,0.019821750321750323,0,0,0.6666666666666666
14,./DANE/train_set/presentation\2ec8b916-a4ea-4802-b8a3-3c0b701650d1.tiff,0.12280701754385964,0.0745815649867374,0,0,1.0
15,./DANE/train_set/presentation\2ef2aa10-c43b-434e-9d97-37602e791b7a.tiff,0.10655737704918032,0.0649792477302205,2,2,0.6666666666666666
16,./DANE/train_set/presentation\2efa0f42-0e5e-443b-8381-7704ec0bf128.tiff,0.14423076923076922,0.038402187902187905,0,0,0.6666666666666666
17,./DANE/train_set/presentation\3062b6d3-1447-4224-8f42-92e1c9315054.tiff,0.08333333333333333,0.008631962864721485,0,0,1.0
18,./DANE/train_set/presentation\3123b0ad-5873-47d4-9777-9832e2c1b59d.tiff,0.15384615384615385,0.4400742705570292,6,6,1.0
19,./DANE/train_set/presentation\317e667f-f189-4994-8da6-0d90b529bc10.tiff,0.041666666666666664,0.051434350132626,0,0,1.0
20,./DANE/train_set/presentation\31abd315-0dea-4d3a-9cf0-b43beb89c170.tiff,0.13793103448275862,0.5695579150579151,1,1,0.3333333333333333
21,./DANE/train_set/presentation\31c0c3a0-c23c-49c6-8494-218ac475b4a0.tiff,0.2,0.0014535809018567639,0,0,0.5
22,./DANE/train_set/presentation\31dcc99d-c767-40af-b674-ad758f913440.tiff,0.14285714285714285,0.6785232095490716,1,1,1.0
23,./DANE/train_set/presentation\3268b834-7868-4e8b-89e8-cfd010f472cf.tiff,0.23809523809523808,0.24182228116710874,5,4,0.75
24,./DANE/train_set/presentation\32d65347-ab8a-4244-89c2-4e202f5f8ce1.tiff,0.03488372093023256,0.043179133858267715,0,0,1.0
25,./DANE/train_set/presentation\33aa2a80-2712-41eb-a871-a2dacbcbd8b8.tiff,0.1568627450980392,0.010439180537772087,0,0,0.5
26,./DANE/train_set/presentation\35e5d47e-5df4-4d1e-9ff7-d44042cc8258.tiff,0.19148936170212766,0.007600393700787402,1,1,0.75
27,./DANE/train_set/presentation\3630fc74-f044-4d4b-b9df-331a7352b7c3.tiff,0.10416666666666667,0.019074270557029177,0,0,1.0
28,./DANE/train_set/presentation\36853dfc-654f-4c50-9b6b-22bdaedd3eb0.tiff,0.125,0.43115384615384617,2,1,0.75
29,./DANE/train_set/presentation\36e21e5d-b834-4fdb-a78e-10054f0cc921.tiff,0.029177718832891247,0.1084539641943734,2,0,1.0
30,./DANE/train_set/presentation\3714ee38-902c-4368-bec2-a4004439cf40.tiff,0.07142857142857142,0.005311528497409327,0,0,1.0
31,./DANE/train_set/presentation\372dc7b0-a033-4323-9aba-b842e86bca61.tiff,0.20833333333333334,0.15540813648293964,1,1,1.0
32,./DANE/train_set/presentation\377b393d-d3f2-4582-a751-05a80adf65ca.tiff,0.2,0.017657161803713527,2,0,0.5
33,./DANE/train_set/presentation\3816c3c3-3036-4520-a005-114b212679c5.tiff,0.03873239436619718,0.0721366047745358,1,1,1.0
34,./DANE/train_set/presentation\382b6ac1-187c-424a-9f21-b701ab40b525.tiff,0.023668639053254437,0.07461339522546419,0,0,1.0
35,./DANE/train_set/presentation\384961e8-0e4d-45ca-ae74-855fa1067620.tiff,0.14393939393939395,0.08137547892720307,1,1,0.6666666666666666
36,./DANE/train_set/presentation\3938110a-f1ff-4a8d-8404-d52f704e820a.tiff,0.11627906976744186,0.08414389920424403,4,2,1.0
37,./DANE/train_set/presentation\3999a0ce-3f84-4859-9d1a-84fe8ff2653e.tiff,0.03940886699507389,0.02789561855670103,0,0,1.0
