,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/budget\0a20748e-7f2c-44f8-9a19-5e2b2f19c147.tiff,0.14195583596214512,0.4236996021220159,1,1,1.0
1,./DANE/train_set/budget\0a9b220e-9de4-4640-83f7-78560890d2ce.tiff,0.06569343065693431,0.058239463601532565,1,1,0.5
2,./DANE/train_set/budget\0aa54cca-505a-473f-ab94-e51abb913fa2.tiff,0.04093567251461988,0.06742792792792793,0,0,0.6666666666666666
3,./DANE/train_set/budget\0af89c82-0abf-4581-8d8b-9af81dde0a54.tiff,0.1,0.03219512195121951,0,0,0.5
4,./DANE/train_set/budget\0b172a0f-97e9-409c-b60a-5924d3ec5e53.tiff,0.18032786885245902,0.005346456692913386,0,0,1.0
5,./DANE/train_set/budget\0b788175-cb4e-4458-8867-9d52e27f497c.tiff,0.13761467889908258,0.01187001287001287,0,0,0.5
6,./DANE/train_set/budget\0b7b07d3-973d-4ca0-904b-c7a4df2a8e39.tiff,0.17777777777777778,0.027143236074270556,2,1,1.0
7,./DANE/train_set/budget\0b9f19b7-6495-4a8e-8523-1586be721e78.tiff,0.03424657534246575,0.0489131299734748,0,0,1.0
8,./DANE/train_set/budget\0c48ff32-9fb4-4ceb-8d84-f12f0f1dae5b.tiff,0.11444141689373297,0.024745535714285713,0,0,1.0
9,./DANE/train_set/budget\0c64789d-2710-43b2-b371-d85b22413176.tiff,0.16600790513833993,0.046020075282308656,0,0,0.6666666666666666
10,./DANE/train_set/budget\0c8539b5-b7bb-4b12-83f0-225813c0dde8.tiff,0.09698275862068965,0.22206033376123235,6,3,0.6666666666666666
11,./DANE/train_set/budget\0ca00a8d-f817-4a97-a6b8-3a327e7f1fa8.tiff,0.05970149253731343,0.015140583554376658,0,0,1.0
12,./DANE/train_set/budget\0d096d6b-7cd4-42dd-b4a1-e6d9ebb0852d.tiff,0.14189189189189189,0.030641246684350133,2,0,1.0
13,./DANE/train_set/budget\0d874ee1-97ea-4394-9c50-c1ac557658f7.tiff,0.17938931297709923,0.3121737400530504,2,1,0.75
14,./DANE/train_set/budget\0da3bf7b-bae7-4d28-9dd1-b3e212bb956a.tiff,0.08496732026143791,0.030458651399491093,0,0,1.0
15,./DANE/train_set/budget\0da63180-0726-4a40-8f67-09da0cb3be9b.tiff,0.046511627906976744,0.029654140127388536,0,0,0.6666666666666666
16,./DANE/train_set/budget\0de6c00f-958b-4156-b67e-70e1361098e9.tiff,0.17974683544303796,0.3244627727856226,2,2,0.6666666666666666
17,./DANE/train_set/budget\0e93139e-06dd-4d47-a8c2-e0b5fd1f3451.tiff,0.03064066852367688,0.03575266666666667,0,0,1.0
18,./DANE/train_set/budget\0ec4c313-c432-4010-b8bc-87991309cc5d.tiff,0.11093990755007704,0.049402519893899204,2,2,1.0
19,./DANE/train_set/budget\0f57fd59-dee9-4137-a48c-ebe790d40157.tiff,0.145748987854251,0.26216445623342177,1,1,1.0
