,filepath,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages,nonEmptySections
0,./DANE/train_set/pit37_v1\f259ac7a-31bd-4095-807a-b7393bfc4fe6.jpg,0.08258527827648116,0.7531518518518519,1,1,0.75
1,./DANE/train_set/pit37_v1\f3b9fb99-872b-4f88-84c1-c8dc54c169f0.jpg,0.07849829351535836,0.5222462962962963,2,1,0.75
2,./DANE/train_set/pit37_v1\f3d20b35-3126-4738-bde5-d582351d2622.jpg,0.10726643598615918,0.6705416666666667,2,1,0.75
3,./DANE/train_set/pit37_v1\f3da0832-3937-46dd-89bb-2f963e9f50d5.jpg,0.11368015414258188,0.535613425925926,2,1,1.0
4,./DANE/train_set/pit37_v1\f4745431-9442-4f93-ab13-e87daf95cd8f.jpg,0.0953020134228188,0.6212375,2,1,1.0
5,./DANE/train_set/pit37_v1\f4d15b30-6e96-4452-b614-a986065d6a80.jpg,0.0880648899188876,0.7323467592592593,2,1,1.0
6,./DANE/train_set/pit37_v1\f5356a60-c466-49ac-befd-fd31020c4be1.jpg,0.1130952380952381,0.5681837962962963,2,1,1.0
7,./DANE/train_set/pit37_v1\f6baf369-9aaa-405f-b5c6-ceb39f95a623.jpg,0.12094395280235988,0.5553236111111111,2,1,1.0
8,./DANE/train_set/pit37_v1\f84f9ef5-6baa-46b6-bac7-28a9d7fb8834.jpg,0.08618331053351573,0.7121907407407407,2,1,1.0
9,./DANE/train_set/pit37_v1\f91ffe14-d02f-481c-9c69-fe47d61e9500.jpg,0.1076923076923077,0.5406810185185185,2,1,1.0
10,./DANE/train_set/pit37_v1\f9848b75-e17e-4f48-bf3b-60507fddde3d.jpg,0.08013355592654424,0.6645953703703704,2,1,1.0
11,./DANE/train_set/pit37_v1\fb9992f6-f37a-46bb-9c2f-6350eb2162b2.jpg,0.15436241610738255,0.69895,2,1,1.0
12,./DANE/train_set/pit37_v1\fc8dc1dc-c343-4931-9fdc-8675c39ef28c.jpg,0.2159090909090909,0.4965037037037037,2,1,0.75
13,./DANE/train_set/pit37_v1\fe1d88e2-24e9-46db-bd37-a2b38b54a8f5.jpg,0.09917355371900827,0.5189217592592592,2,1,1.0
14,./DANE/train_set/pit37_v1\fe47a994-d827-48d8-bbef-b7b87b64a86d.jpg,0.14682539682539683,0.4712560185185185,1,1,1.0
15,./DANE/train_set/pit37_v1\ff2c5d76-0723-4dfb-ba29-c7a796187d2d.jpg,0.11618257261410789,0.7927518518518518,1,1,0.75
16,./DANE/train_set/pozwolenie_uzytkowanie_obiektu_budowlanego\00abc9dc-c60d-4202-932e-2b45873b4fa5.jpg,0.0967741935483871,0.05473981481481482,0,0,0.75
